Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
613.3,3.403e+1,3.403e+1,,
613.35,5.918e+1,5.918e+1,,
613.4,1.016e+2,1.016e+2,,
613.45,1.720e+2,1.720e+2,,
613.5,2.875e+2,2.875e+2,,
613.55,4.742e+2,4.742e+2,,
613.6,7.720e+2,7.720e+2,,
613.65,1.240e+3,1.240e+3,,
613.7,1.967e+3,1.967e+3,,
613.75,3.078e+3,3.078e+3,,
613.8,4.754e+3,4.754e+3,,
613.85,7.247e+3,7.247e+3,,
613.9,1.090e+4,1.090e+4,,
613.95,1.619e+4,1.619e+4,,
614,2.373e+4,2.373e+4,,
614.05,3.433e+4,3.433e+4,,
614.1,4.903e+4,4.903e+4,,
614.15,6.910e+4,6.910e+4,,
614.2,9.615e+4,9.615e+4,,
614.25,1.321e+5,1.321e+5,,
614.3,1.791e+5,1.791e+5,,
614.35,2.397e+5,2.397e+5,,
614.4,3.169e+5,3.169e+5,,
614.45,4.136e+5,4.136e+5,,
614.5,5.330e+5,5.330e+5,,
614.55,6.786e+5,6.786e+5,,
614.6,8.533e+5,8.533e+5,,
614.65,1.060e+6,1.060e+6,,
614.7,1.301e+6,1.301e+6,,
614.75,1.579e+6,1.579e+6,,
614.8,1.893e+6,1.893e+6,,
614.85,2.245e+6,2.245e+6,,
614.9,2.634e+6,2.634e+6,,
614.95,3.057e+6,3.057e+6,,
615,3.512e+6,3.512e+6,,
615.05,3.996e+6,3.996e+6,,
615.1,4.504e+6,4.504e+6,,
615.15,5.032e+6,5.032e+6,,
615.2,5.574e+6,5.574e+6,,
615.25,6.127e+6,6.127e+6,,
615.3,6.683e+6,6.683e+6,,
615.35,7.240e+6,7.240e+6,,
615.4,7.791e+6,7.791e+6,,
615.45,8.331e+6,8.331e+6,,
615.5,8.855e+6,8.855e+6,,
615.55,9.356e+6,9.356e+6,,
615.6,9.829e+6,9.829e+6,,
615.65,1.026e+7,1.026e+7,,
615.7,1.065e+7,1.065e+7,,
615.75,1.099e+7,1.099e+7,,
615.8,1.126e+7,1.126e+7,,
615.85,1.145e+7,1.145e+7,,
615.9,1.156e+7,1.156e+7,,
615.95,1.158e+7,1.158e+7,,
616,1.150e+7,1.150e+7,,
616.05,1.132e+7,1.132e+7,,
616.1,1.104e+7,1.104e+7,,
616.15,1.066e+7,1.066e+7,,
616.2,1.018e+7,1.018e+7,,
616.25,9.628e+6,9.628e+6,,
616.3,9.004e+6,9.004e+6,,
616.35,8.327e+6,8.327e+6,,
616.4,7.612e+6,7.612e+6,,
616.45,6.877e+6,6.877e+6,,
616.5,6.139e+6,6.139e+6,,
616.55,5.414e+6,5.414e+6,,
616.6,4.717e+6,4.717e+6,,
616.65,4.059e+6,4.059e+6,,
616.7,3.449e+6,3.449e+6,,
616.75,2.893e+6,2.893e+6,,
616.8,2.397e+6,2.397e+6,,
616.85,1.960e+6,1.960e+6,,
616.9,1.583e+6,1.583e+6,,
616.95,1.262e+6,1.262e+6,,
617,9.929e+5,9.929e+5,,
617.05,7.712e+5,7.712e+5,,
617.1,5.913e+5,5.913e+5,,
617.15,4.474e+5,4.474e+5,,
617.2,3.342e+5,3.342e+5,,
617.25,2.464e+5,2.464e+5,,
617.3,1.793e+5,1.793e+5,,
617.35,1.288e+5,1.288e+5,,
617.4,9.127e+4,9.127e+4,,
617.45,6.385e+4,6.385e+4,,
617.5,4.409e+4,4.409e+4,,
617.55,3.004e+4,3.004e+4,,
617.6,2.020e+4,2.020e+4,,
617.65,1.341e+4,1.341e+4,,
617.7,8.785e+3,8.785e+3,,
617.75,5.680e+3,5.680e+3,,
617.8,3.624e+3,3.624e+3,,
617.85,2.282e+3,2.282e+3,,
617.9,1.418e+3,1.418e+3,,
617.95,8.700e+2,8.700e+2,,
618,5.267e+2,5.267e+2,,
618.05,3.147e+2,3.147e+2,,
618.1,1.855e+2,1.855e+2,,
618.15,1.080e+2,1.080e+2,,
618.2,6.200e+1,6.200e+1,,
618.25,3.514e+1,3.514e+1,,
618.3,1.966e+1,1.966e+1,,
618.35,1.085e+1,1.085e+1,,
618.4,5.911e+0,5.911e+0,,
618.45,3.178e+0,3.178e+0,,
618.5,1.687e+0,1.687e+0,,
618.55,8.833e-1,8.833e-1,,
618.6,4.565e-1,4.565e-1,,
618.65,2.329e-1,2.329e-1,,
618.7,1.172e-1,1.172e-1,,
618.75,5.824e-2,5.824e-2,,
618.8,2.856e-2,2.856e-2,,
618.85,1.382e-2,1.382e-2,,
618.9,6.600e-3,6.600e-3,,
618.95,3.111e-3,3.111e-3,,
619,1.447e-3,1.447e-3,,
619.05,6.642e-4,6.642e-4,,
619.1,3.009e-4,3.009e-4,,
619.15,1.346e-4,1.346e-4,,
619.2,5.938e-5,5.938e-5,,
619.25,2.586e-5,2.586e-5,,
619.3,1.111e-5,1.111e-5,,
619.35,4.714e-6,4.714e-6,,
619.4,1.974e-6,1.974e-6,,
619.45,8.154e-7,8.154e-7,,
619.5,3.325e-7,3.325e-7,,
619.55,1.338e-7,1.338e-7,,
619.6,5.313e-8,5.313e-8,,
619.65,2.083e-8,2.083e-8,,
619.7,8.055e-9,8.055e-9,,
619.75,3.075e-9,3.075e-9,,
619.8,1.159e-9,1.159e-9,,
813.41,3.364e-8,3.364e-8,,
813.46,6.987e-8,6.987e-8,,
813.51,1.441e-7,1.441e-7,,
813.56,2.948e-7,2.948e-7,,
813.61,5.987e-7,5.987e-7,,
813.66,1.207e-6,1.207e-6,,
813.71,2.415e-6,2.415e-6,,
813.76,4.797e-6,4.797e-6,,
813.81,9.456e-6,9.456e-6,,
813.86,1.850e-5,1.850e-5,,
813.91,3.593e-5,3.593e-5,,
813.96,6.927e-5,6.927e-5,,
814.01,1.325e-4,1.325e-4,,
814.06,2.517e-4,2.517e-4,,
814.11,4.744e-4,4.744e-4,,
814.16,8.876e-4,8.876e-4,,
814.21,1.648e-3,1.648e-3,,
814.26,3.038e-3,3.038e-3,,
814.31,5.558e-3,5.558e-3,,
814.36,1.009e-2,1.009e-2,,
814.41,1.819e-2,1.819e-2,,
814.46,3.254e-2,3.254e-2,,
814.51,5.779e-2,5.779e-2,,
814.56,1.018e-1,1.018e-1,,
814.61,1.782e-1,1.782e-1,,
814.66,3.094e-1,3.094e-1,,
814.71,5.332e-1,5.332e-1,,
814.76,9.120e-1,9.120e-1,,
814.81,1.549e+0,1.549e+0,,
814.86,2.610e+0,2.610e+0,,
814.91,4.365e+0,4.365e+0,,
814.96,7.247e+0,7.247e+0,,
815.01,1.194e+1,1.194e+1,,
815.06,1.953e+1,1.953e+1,,
815.11,3.171e+1,3.171e+1,,
815.16,5.110e+1,5.110e+1,,
815.21,8.174e+1,8.174e+1,,
815.26,1.298e+2,1.298e+2,,
815.31,2.045e+2,2.045e+2,,
815.36,3.198e+2,3.198e+2,,
815.41,4.964e+2,4.964e+2,,
815.46,7.649e+2,7.649e+2,,
815.51,1.170e+3,1.170e+3,,
815.56,1.776e+3,1.776e+3,,
815.61,2.675e+3,2.675e+3,,
815.66,4.001e+3,4.001e+3,,
815.71,5.939e+3,5.939e+3,,
815.76,8.750e+3,8.750e+3,,
815.81,1.280e+4,1.280e+4,,
815.86,1.857e+4,1.857e+4,,
815.91,2.676e+4,2.676e+4,,
815.96,3.826e+4,3.826e+4,,
816.01,5.431e+4,5.431e+4,,
816.06,7.651e+4,7.651e+4,,
816.11,1.070e+5,1.070e+5,,
816.16,1.485e+5,1.485e+5,,
816.21,2.046e+5,2.046e+5,,
816.26,2.797e+5,2.797e+5,,
816.31,3.796e+5,3.796e+5,,
816.36,5.114e+5,5.114e+5,,
816.41,6.838e+5,6.838e+5,,
816.46,9.075e+5,9.075e+5,,
816.51,1.195e+6,1.195e+6,,
816.56,1.563e+6,1.563e+6,,
816.61,2.029e+6,2.029e+6,,
816.66,2.613e+6,2.613e+6,,
816.71,3.342e+6,3.342e+6,,
816.76,4.241e+6,4.241e+6,,
816.81,5.343e+6,5.343e+6,,
816.86,6.681e+6,6.681e+6,,
816.91,8.293e+6,8.293e+6,,
816.96,1.022e+7,1.022e+7,,
817.01,1.250e+7,1.250e+7,,
817.06,1.517e+7,1.517e+7,,
817.11,1.828e+7,1.828e+7,,
817.16,2.187e+7,2.187e+7,,
817.21,2.598e+7,2.598e+7,,
817.26,3.063e+7,3.063e+7,,
817.31,3.585e+7,3.585e+7,,
817.36,4.165e+7,4.165e+7,,
817.41,4.805e+7,4.805e+7,,
817.46,5.505e+7,5.505e+7,,
817.51,6.261e+7,6.261e+7,,
817.56,7.072e+7,7.072e+7,,
817.61,7.933e+7,7.933e+7,,
817.66,8.839e+7,8.839e+7,,
817.71,9.782e+7,9.782e+7,,
817.76,1.076e+8,1.076e+8,,
817.81,1.175e+8,1.175e+8,,
817.86,1.276e+8,1.276e+8,,
817.91,1.377e+8,1.377e+8,,
817.96,1.477e+8,1.477e+8,,
818.01,1.576e+8,1.576e+8,,
818.06,1.674e+8,1.674e+8,,
818.11,1.768e+8,1.768e+8,,
818.17,1.878e+8,1.878e+8,,
818.22,1.965e+8,1.965e+8,,
818.27,2.050e+8,2.050e+8,,
818.32,2.132e+8,2.132e+8,,
818.37,2.211e+8,2.211e+8,,
818.42,2.289e+8,2.289e+8,,
818.47,2.365e+8,2.365e+8,,
818.52,2.441e+8,2.441e+8,,
818.57,2.517e+8,2.517e+8,,
818.62,2.595e+8,2.595e+8,,
818.67,2.674e+8,2.674e+8,,
818.72,2.755e+8,2.755e+8,,
818.77,2.839e+8,2.839e+8,,
818.82,2.924e+8,2.924e+8,,
818.87,3.010e+8,3.010e+8,,
818.92,3.098e+8,3.098e+8,,
818.97,3.184e+8,3.184e+8,,
819.02,3.268e+8,3.268e+8,,
819.07,3.348e+8,3.348e+8,,
819.12,3.421e+8,3.421e+8,,
819.17,3.487e+8,3.487e+8,,
819.22,3.541e+8,3.541e+8,,
819.27,3.583e+8,3.583e+8,,
819.32,3.611e+8,3.611e+8,,
819.37,3.621e+8,3.621e+8,,
819.42,3.614e+8,3.614e+8,,
819.47,3.588e+8,3.588e+8,,
819.52,3.542e+8,3.542e+8,,
819.57,3.476e+8,3.476e+8,,
819.62,3.391e+8,3.391e+8,,
819.67,3.287e+8,3.287e+8,,
819.72,3.166e+8,3.166e+8,,
819.77,3.029e+8,3.029e+8,,
819.82,2.879e+8,2.879e+8,,
819.87,2.717e+8,2.717e+8,,
819.92,2.547e+8,2.547e+8,,
819.97,2.371e+8,2.371e+8,,
820.02,2.192e+8,2.192e+8,,
820.07,2.011e+8,2.011e+8,,
820.12,1.833e+8,1.833e+8,,
820.17,1.658e+8,1.658e+8,,
820.22,1.489e+8,1.489e+8,,
820.27,1.327e+8,1.327e+8,,
820.32,1.175e+8,1.175e+8,,
820.37,1.032e+8,1.032e+8,,
820.42,9.003e+7,9.003e+7,,
820.47,7.795e+7,7.795e+7,,
820.52,6.699e+7,6.699e+7,,
820.57,5.715e+7,5.715e+7,,
820.62,4.839e+7,4.839e+7,,
820.67,4.068e+7,4.068e+7,,
820.72,3.394e+7,3.394e+7,,
820.77,2.811e+7,2.811e+7,,
820.82,2.311e+7,2.311e+7,,
820.87,1.885e+7,1.885e+7,,
820.92,1.527e+7,1.527e+7,,
820.97,1.228e+7,1.228e+7,,
821.02,9.797e+6,9.797e+6,,
821.07,7.760e+6,7.760e+6,,
821.12,6.101e+6,6.101e+6,,
821.17,4.761e+6,4.761e+6,,
821.22,3.688e+6,3.688e+6,,
821.27,2.835e+6,2.835e+6,,
821.32,2.164e+6,2.164e+6,,
821.37,1.639e+6,1.639e+6,,
821.42,1.232e+6,1.232e+6,,
821.47,9.197e+5,9.197e+5,,
821.52,6.813e+5,6.813e+5,,
821.57,5.010e+5,5.010e+5,,
821.62,3.656e+5,3.656e+5,,
821.67,2.649e+5,2.649e+5,,
821.72,1.904e+5,1.904e+5,,
821.77,1.359e+5,1.359e+5,,
821.82,9.629e+4,9.629e+4,,
821.87,6.770e+4,6.770e+4,,
821.92,4.725e+4,4.725e+4,,
821.97,3.274e+4,3.274e+4,,
822.02,2.251e+4,2.251e+4,,
822.07,1.536e+4,1.536e+4,,
822.12,1.041e+4,1.041e+4,,
822.17,6.999e+3,6.999e+3,,
822.22,4.671e+3,4.671e+3,,
822.27,3.095e+3,3.095e+3,,
822.32,2.035e+3,2.035e+3,,
822.37,1.328e+3,1.328e+3,,
822.42,8.606e+2,8.606e+2,,
822.47,5.534e+2,5.534e+2,,
822.52,3.532e+2,3.532e+2,,
822.57,2.238e+2,2.238e+2,,
822.62,1.407e+2,1.407e+2,,
822.67,8.785e+1,8.785e+1,,
822.72,5.443e+1,5.443e+1,,
822.77,3.347e+1,3.347e+1,,
822.82,2.043e+1,2.043e+1,,
822.87,1.238e+1,1.238e+1,,
822.92,7.444e+0,7.444e+0,,
822.97,4.444e+0,4.444e+0,,
823.02,2.633e+0,2.633e+0,,
823.07,1.548e+0,1.548e+0,,
823.12,9.038e-1,9.038e-1,,
823.17,5.237e-1,5.237e-1,,
823.22,3.012e-1,3.012e-1,,
823.27,1.719e-1,1.719e-1,,
823.32,9.741e-2,9.741e-2,,
823.37,5.478e-2,5.478e-2,,
823.42,3.058e-2,3.058e-2,,
823.47,1.695e-2,1.695e-2,,
823.52,9.320e-3,9.320e-3,,
823.57,5.088e-3,5.088e-3,,
823.62,2.757e-3,2.757e-3,,
823.67,1.483e-3,1.483e-3,,
823.72,7.915e-4,7.915e-4,,
823.77,4.194e-4,4.194e-4,,
823.82,2.206e-4,2.206e-4,,
823.87,1.152e-4,1.152e-4,,
823.92,5.967e-5,5.967e-5,,
823.97,3.069e-5,3.069e-5,,
824.02,1.567e-5,1.567e-5,,
824.07,7.940e-6,7.940e-6,,
824.12,3.994e-6,3.994e-6,,
824.17,1.994e-6,1.994e-6,,
824.22,9.880e-7,9.880e-7,,
824.27,4.860e-7,4.860e-7,,
824.32,2.373e-7,2.373e-7,,
824.37,1.150e-7,1.150e-7,,
824.42,5.530e-8,5.530e-8,,
