Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
282.44,1.040e-14,,1.040e-14,1.763e-46
282.49,2.004e-14,,2.004e-14,5.309e-46
282.54,3.626e-14,,3.626e-14,1.502e-45
282.59,6.165e-14,,6.165e-14,3.993e-45
282.64,9.847e-14,,9.847e-14,9.974e-45
282.69,1.478e-13,,1.478e-13,2.341e-44
282.74,2.083e-13,,2.083e-13,5.163e-44
282.79,2.759e-13,,2.759e-13,1.070e-43
282.84,3.433e-13,,3.433e-13,2.083e-43
282.89,4.013e-13,,4.013e-13,3.811e-43
282.94,4.406e-13,,4.406e-13,6.551e-43
282.99,4.546e-13,,4.546e-13,1.058e-42
283.04,4.407e-13,,4.407e-13,1.606e-42
283.09,4.014e-13,,4.014e-13,2.291e-42
283.14,3.438e-13,,3.438e-13,3.069e-42
283.19,2.774e-13,,2.774e-13,3.865e-42
283.24,2.129e-13,,2.129e-13,4.572e-42
283.29,1.609e-13,,1.609e-13,5.083e-42
283.34,1.339e-13,,1.339e-13,5.310e-42
283.39,1.524e-13,,1.524e-13,5.211e-42
283.44,2.573e-13,,2.573e-13,4.806e-42
283.49,5.304e-13,,5.304e-13,4.165e-42
283.54,1.126e-12,,1.126e-12,3.391e-42
283.59,2.313e-12,,2.313e-12,2.594e-42
283.64,4.509e-12,,4.509e-12,1.865e-42
283.69,8.306e-12,,8.306e-12,1.260e-42
283.74,1.443e-11,,1.443e-11,7.996e-43
283.79,2.362e-11,,2.362e-11,4.769e-43
283.84,3.642e-11,,3.642e-11,2.672e-43
283.89,5.287e-11,,5.287e-11,1.407e-43
283.94,7.221e-11,,7.221e-11,6.961e-44
283.99,9.279e-11,,9.279e-11,3.236e-44
284.04,1.122e-10,,1.122e-10,1.414e-44
284.09,1.275e-10,,1.275e-10,5.802e-45
284.14,1.363e-10,,1.363e-10,2.237e-45
284.19,1.370e-10,,1.370e-10,8.108e-46
284.24,1.294e-10,,1.294e-10,2.761e-46
284.29,1.150e-10,,1.150e-10,8.833e-47
284.34,9.605e-11,,9.605e-11,2.655e-47
284.39,7.541e-11,,7.541e-11,7.500e-48
284.44,5.566e-11,,5.566e-11,1.991e-48
284.49,3.862e-11,,3.862e-11,4.965e-49
284.54,2.519e-11,,2.519e-11,1.163e-49
284.59,1.544e-11,,1.544e-11,2.562e-50
284.64,8.899e-12,,8.899e-12,5.300e-51
284.69,4.820e-12,,4.820e-12,1.030e-51
284.74,2.454e-12,,2.454e-12,1.882e-52
284.79,1.175e-12,,1.175e-12,3.230e-53
284.84,5.287e-13,,5.287e-13,5.209e-54
284.89,2.239e-13,,2.239e-13,7.894e-55
284.94,8.992e-14,,8.992e-14,1.124e-55
284.99,3.578e-14,,3.578e-14,1.504e-56
285.04,1.755e-14,,1.755e-14,1.891e-57
285.09,1.667e-14,,1.667e-14,2.315e-57
285.14,2.797e-14,,2.797e-14,1.839e-56
285.19,5.430e-14,,5.430e-14,1.375e-55
285.24,1.054e-13,,1.054e-13,9.674e-55
285.29,1.996e-13,,1.996e-13,6.404e-54
285.34,3.680e-13,,3.680e-13,3.990e-53
285.39,6.590e-13,,6.590e-13,2.339e-52
285.44,1.143e-12,,1.143e-12,1.291e-51
285.49,1.912e-12,,1.912e-12,6.700e-51
285.54,3.069e-12,,3.069e-12,3.273e-50
285.59,4.710e-12,,4.710e-12,1.505e-49
285.64,6.881e-12,,6.881e-12,6.510e-49
285.69,9.539e-12,,9.539e-12,2.650e-48
285.74,1.252e-11,,1.252e-11,1.015e-47
285.79,1.553e-11,,1.553e-11,3.661e-47
285.84,1.818e-11,,1.818e-11,1.242e-46
285.89,2.007e-11,,2.007e-11,3.965e-46
285.94,2.087e-11,,2.087e-11,1.191e-45
285.99,2.044e-11,,2.044e-11,3.368e-45
286.04,1.884e-11,,1.884e-11,8.960e-45
286.09,1.635e-11,,1.635e-11,2.243e-44
286.14,1.335e-11,,1.335e-11,5.285e-44
286.19,1.026e-11,,1.026e-11,1.172e-43
286.24,7.416e-12,,7.416e-12,2.445e-43
286.29,5.047e-12,,5.047e-12,4.799e-43
286.34,3.239e-12,,3.239e-12,8.867e-43
286.39,1.973e-12,,1.973e-12,1.542e-42
286.44,1.173e-12,,1.173e-12,2.522e-42
286.49,7.505e-13,,7.505e-13,3.883e-42
286.54,6.412e-13,,6.412e-13,5.626e-42
286.59,8.285e-13,,8.285e-13,7.670e-42
286.64,1.351e-12,,1.351e-12,9.841e-42
286.69,2.293e-12,,2.293e-12,1.188e-41
286.74,3.762e-12,,3.762e-12,1.350e-41
286.79,5.848e-12,,5.848e-12,1.443e-41
286.84,8.570e-12,,8.570e-12,1.452e-41
286.89,1.183e-11,,1.183e-11,1.375e-41
286.94,1.536e-11,,1.536e-11,1.225e-41
286.99,1.879e-11,,1.879e-11,1.027e-41
287.04,2.163e-11,,2.163e-11,8.101e-42
287.09,2.344e-11,,2.344e-11,6.015e-42
287.14,2.392e-11,,2.392e-11,4.202e-42
287.19,2.298e-11,,2.298e-11,2.763e-42
287.24,2.080e-11,,2.080e-11,1.709e-42
287.29,1.774e-11,,1.774e-11,9.953e-43
287.34,1.428e-11,,1.428e-11,5.453e-43
287.39,1.089e-11,,1.089e-11,2.811e-43
287.44,7.987e-12,,7.987e-12,1.364e-43
287.49,5.854e-12,,5.854e-12,6.228e-44
287.54,4.711e-12,,4.711e-12,2.676e-44
287.59,4.747e-12,,4.747e-12,1.082e-44
287.64,6.182e-12,,6.182e-12,4.116e-45
287.69,9.276e-12,,9.276e-12,1.474e-45
287.74,1.428e-11,,1.428e-11,4.965e-46
287.79,2.134e-11,,2.134e-11,1.574e-46
287.84,3.031e-11,,3.031e-11,4.697e-47
287.89,4.065e-11,,4.065e-11,1.319e-47
287.94,5.140e-11,,5.140e-11,3.484e-48
287.99,6.121e-11,,6.121e-11,8.663e-49
288.04,6.863e-11,,6.863e-11,2.027e-49
288.09,7.248e-11,,7.248e-11,4.463e-50
288.14,7.208e-11,,7.208e-11,9.246e-51
288.19,6.752e-11,,6.752e-11,1.803e-51
288.24,5.961e-11,,5.961e-11,3.308e-52
288.29,4.962e-11,,4.962e-11,5.711e-53
288.34,3.901e-11,,3.901e-11,9.279e-54
288.39,2.903e-11,,2.903e-11,1.419e-54
288.44,2.054e-11,,2.054e-11,2.041e-55
288.49,1.393e-11,,1.393e-11,2.764e-56
288.54,9.164e-12,,9.164e-12,3.521e-57
288.59,5.961e-12,,5.961e-12,
288.64,3.920e-12,,3.920e-12,
288.69,2.657e-12,,2.657e-12,
288.74,1.869e-12,,1.869e-12,
288.79,1.350e-12,,1.350e-12,
288.84,9.837e-13,,9.837e-13,
288.89,7.112e-13,,7.112e-13,
288.94,5.089e-13,,5.089e-13,
288.99,3.676e-13,,3.676e-13,
289.04,2.817e-13,,2.817e-13,
289.09,2.442e-13,,2.442e-13,
289.14,2.454e-13,,2.454e-13,
289.19,2.737e-13,,2.737e-13,
289.24,3.162e-13,,3.162e-13,
289.29,3.601e-13,,3.601e-13,
289.34,3.946e-13,,3.946e-13,
289.39,4.123e-13,,4.123e-13,
289.44,4.110e-13,,4.110e-13,
289.49,3.950e-13,,3.950e-13,
289.54,3.753e-13,,3.753e-13,
289.59,3.694e-13,,3.694e-13,
289.64,4.017e-13,,4.017e-13,
289.69,5.042e-13,,5.042e-13,
289.74,7.211e-13,,7.211e-13,
289.79,1.118e-12,,1.118e-12,
289.84,1.801e-12,,1.801e-12,
289.89,2.938e-12,,2.938e-12,
289.94,4.792e-12,,4.792e-12,
289.99,7.744e-12,,7.744e-12,
290.04,1.228e-11,,1.228e-11,
290.09,1.894e-11,,1.894e-11,
290.14,2.817e-11,,2.817e-11,
290.19,4.011e-11,,4.011e-11,
290.24,5.443e-11,,5.443e-11,
290.29,7.011e-11,,7.011e-11,
290.34,8.553e-11,,8.553e-11,
290.39,9.863e-11,,9.863e-11,
290.44,1.074e-10,,1.074e-10,
290.49,1.104e-10,,1.104e-10,
290.54,1.070e-10,,1.070e-10,
290.59,9.782e-11,,9.782e-11,
290.64,8.430e-11,,8.430e-11,
290.69,6.848e-11,,6.848e-11,
290.74,5.244e-11,,5.244e-11,
290.79,3.785e-11,,3.785e-11,
290.84,2.576e-11,,2.576e-11,
290.89,1.653e-11,,1.653e-11,
290.94,1.004e-11,,1.004e-11,
290.99,5.834e-12,,5.834e-12,
291.04,3.413e-12,,3.413e-12,
291.09,2.355e-12,,2.355e-12,
291.14,2.450e-12,,2.450e-12,
291.19,3.741e-12,,3.741e-12,
291.24,6.541e-12,,6.541e-12,
291.29,1.139e-11,,1.139e-11,
291.34,1.895e-11,,1.895e-11,
291.39,2.985e-11,,2.985e-11,
291.44,4.441e-11,,4.441e-11,
291.49,6.242e-11,,6.242e-11,
291.54,8.292e-11,,8.292e-11,
291.59,1.042e-10,,1.042e-10,
291.64,1.242e-10,,1.242e-10,
291.69,1.404e-10,,1.404e-10,
291.74,1.513e-10,,1.513e-10,
291.79,1.558e-10,,1.558e-10,
291.84,1.542e-10,,1.542e-10,
291.89,1.476e-10,,1.476e-10,
291.94,1.374e-10,,1.374e-10,
291.99,1.254e-10,,1.254e-10,
292.04,1.126e-10,,1.126e-10,
292.09,9.987e-11,,9.987e-11,
292.14,8.744e-11,,8.744e-11,
292.19,7.544e-11,,7.544e-11,
292.24,6.393e-11,,6.393e-11,
292.29,5.303e-11,,5.303e-11,
292.34,4.294e-11,,4.294e-11,
292.39,3.387e-11,,3.387e-11,
292.44,2.598e-11,,2.598e-11,
292.49,1.935e-11,,1.935e-11,
292.54,1.397e-11,,1.397e-11,
292.59,9.771e-12,,9.771e-12,
292.64,6.616e-12,,6.616e-12,
292.69,4.357e-12,,4.357e-12,
292.74,2.827e-12,,2.827e-12,
292.79,1.866e-12,,1.866e-12,
292.84,1.322e-12,,1.322e-12,
292.89,1.065e-12,,1.065e-12,
292.94,9.886e-13,,9.886e-13,
292.99,1.011e-12,,1.011e-12,
293.04,1.072e-12,,1.072e-12,
293.09,1.137e-12,,1.137e-12,
293.14,1.184e-12,,1.184e-12,
293.19,1.212e-12,,1.212e-12,
293.24,1.225e-12,,1.225e-12,
293.3,1.241e-12,,1.241e-12,
293.35,1.271e-12,,1.271e-12,
293.4,1.330e-12,,1.330e-12,
293.45,1.428e-12,,1.428e-12,
293.5,1.565e-12,,1.565e-12,
293.55,1.732e-12,,1.732e-12,
293.6,1.909e-12,,1.909e-12,
293.65,2.067e-12,,2.067e-12,
293.7,2.173e-12,,2.173e-12,
293.75,2.199e-12,,2.199e-12,
293.8,2.130e-12,,2.130e-12,
293.85,1.964e-12,,1.964e-12,
293.9,1.721e-12,,1.721e-12,
293.95,1.432e-12,,1.432e-12,
294,1.134e-12,,1.134e-12,
294.05,8.603e-13,,8.603e-13,
294.1,6.374e-13,,6.374e-13,
294.15,4.807e-13,,4.807e-13,
294.2,3.958e-13,,3.958e-13,
294.25,3.803e-13,,3.803e-13,
294.3,4.272e-13,,4.272e-13,
294.35,5.270e-13,,5.270e-13,
294.4,6.699e-13,,6.699e-13,
294.45,8.494e-13,,8.494e-13,
294.5,1.066e-12,,1.066e-12,
294.55,1.332e-12,,1.332e-12,
294.6,1.678e-12,,1.678e-12,
294.65,2.154e-12,,2.154e-12,
294.7,2.824e-12,,2.824e-12,
294.75,3.750e-12,,3.750e-12,
294.8,4.977e-12,,4.977e-12,
294.85,6.497e-12,,6.497e-12,
294.9,8.230e-12,,8.230e-12,
294.95,1.002e-11,,1.002e-11,
295,1.165e-11,,1.165e-11,
295.05,1.288e-11,,1.288e-11,
295.1,1.350e-11,,1.350e-11,
295.15,1.340e-11,,1.340e-11,
295.2,1.259e-11,,1.259e-11,
295.25,1.118e-11,,1.118e-11,
295.3,9.383e-12,,9.383e-12,
295.35,7.446e-12,,7.446e-12,
295.4,5.588e-12,,5.588e-12,
295.45,3.972e-12,,3.972e-12,
295.5,2.683e-12,,2.683e-12,
295.55,1.739e-12,,1.739e-12,
295.6,1.107e-12,,1.107e-12,
295.65,7.310e-13,,7.310e-13,
295.7,5.445e-13,,5.445e-13,
295.75,4.878e-13,,4.878e-13,
295.8,5.110e-13,,5.110e-13,
295.85,5.739e-13,,5.739e-13,
295.9,6.451e-13,,6.451e-13,
295.95,7.009e-13,,7.009e-13,
296,7.257e-13,,7.257e-13,
296.05,7.121e-13,,7.121e-13,
296.1,6.607e-13,,6.607e-13,
296.15,5.793e-13,,5.793e-13,
296.2,4.798e-13,,4.798e-13,
296.25,3.755e-13,,3.755e-13,
296.3,2.776e-13,,2.776e-13,
296.35,1.942e-13,,1.942e-13,
296.4,1.289e-13,,1.289e-13,
296.45,8.217e-14,,8.217e-14,
296.5,5.228e-14,,5.228e-14,
296.55,3.706e-14,,3.706e-14,
296.6,3.548e-14,,3.548e-14,
296.65,4.948e-14,,4.948e-14,
296.7,8.660e-14,,8.660e-14,
296.75,1.646e-13,,1.646e-13,
296.8,3.188e-13,,3.188e-13,
296.85,6.137e-13,,6.137e-13,
296.9,1.157e-12,,1.157e-12,
296.95,2.113e-12,,2.113e-12,
297,3.710e-12,,3.710e-12,
297.05,6.224e-12,,6.224e-12,
297.1,9.938e-12,,9.938e-12,
297.15,1.507e-11,,1.507e-11,
297.2,2.166e-11,,2.166e-11,
297.25,2.948e-11,,2.948e-11,
297.3,3.797e-11,,3.797e-11,
297.35,4.628e-11,,4.628e-11,
297.4,5.336e-11,,5.336e-11,
297.45,5.823e-11,,5.823e-11,
297.5,6.017e-11,,6.017e-11,
297.55,5.890e-11,,5.890e-11,
297.6,5.472e-11,,5.472e-11,
297.65,4.835e-11,,4.835e-11,
297.7,4.080e-11,,4.080e-11,
297.75,3.311e-11,,3.311e-11,
297.8,2.614e-11,,2.614e-11,
297.85,2.046e-11,,2.046e-11,
297.9,1.638e-11,,1.638e-11,
297.95,1.393e-11,,1.393e-11,
298,1.305e-11,,1.305e-11,
298.05,1.360e-11,,1.360e-11,
298.1,1.543e-11,,1.543e-11,
298.15,1.830e-11,,1.830e-11,
298.2,2.190e-11,,2.190e-11,
298.25,2.576e-11,,2.576e-11,
298.3,2.931e-11,,2.931e-11,
298.35,3.196e-11,,3.196e-11,
298.4,3.322e-11,,3.322e-11,
298.45,3.280e-11,,3.280e-11,
298.5,3.070e-11,,3.070e-11,
298.55,2.722e-11,,2.722e-11,
298.6,2.283e-11,,2.283e-11,
298.65,1.812e-11,,1.812e-11,
298.7,1.360e-11,,1.360e-11,
298.75,9.654e-12,,9.654e-12,
298.8,6.479e-12,,6.479e-12,
298.85,4.111e-12,,4.111e-12,
298.9,2.466e-12,,2.466e-12,
298.95,1.399e-12,,1.399e-12,
299,7.499e-13,,7.499e-13,
299.05,3.802e-13,,3.802e-13,
299.1,1.822e-13,,1.822e-13,
299.15,8.255e-14,,8.255e-14,
299.2,3.536e-14,,3.536e-14,
299.25,1.432e-14,,1.432e-14,
299.3,5.482e-15,,5.482e-15,
299.35,1.985e-15,,1.985e-15,
299.4,6.803e-16,,6.803e-16,
299.45,2.236e-16,,2.236e-16,
299.5,7.866e-17,,7.866e-17,
299.55,5.128e-17,,5.128e-17,
299.6,8.985e-17,,8.985e-17,
299.65,2.167e-16,,2.167e-16,
299.7,5.288e-16,,5.288e-16,
299.75,1.255e-15,,1.255e-15,
299.8,2.893e-15,,2.893e-15,
299.85,6.497e-15,,6.497e-15,
299.9,1.424e-14,,1.424e-14,
299.95,3.045e-14,,3.045e-14,
300,6.337e-14,,6.337e-14,
300.05,1.280e-13,,1.280e-13,
300.1,2.498e-13,,2.498e-13,
300.15,4.693e-13,,4.693e-13,
300.2,8.454e-13,,8.454e-13,
300.25,1.455e-12,,1.455e-12,
300.3,2.389e-12,,2.389e-12,
300.35,3.730e-12,,3.730e-12,
300.4,5.533e-12,,5.533e-12,
300.45,7.789e-12,,7.789e-12,
300.5,1.040e-11,,1.040e-11,
300.55,1.315e-11,,1.315e-11,
300.6,1.576e-11,,1.576e-11,
300.65,1.788e-11,,1.788e-11,
300.7,1.922e-11,,1.922e-11,
300.75,1.955e-11,,1.955e-11,
300.8,1.883e-11,,1.883e-11,
300.85,1.717e-11,,1.717e-11,
300.9,1.483e-11,,1.483e-11,
300.95,1.212e-11,,1.212e-11,
301,9.390e-12,,9.390e-12,
301.05,6.893e-12,,6.893e-12,
301.1,4.804e-12,,4.804e-12,
301.15,3.187e-12,,3.187e-12,
301.2,2.029e-12,,2.029e-12,
301.25,1.258e-12,,1.258e-12,
301.3,7.853e-13,,7.853e-13,
301.35,5.193e-13,,5.193e-13,
301.4,3.841e-13,,3.841e-13,
301.45,3.224e-13,,3.224e-13,
301.5,2.952e-13,,2.952e-13,
301.55,2.781e-13,,2.781e-13,
301.6,2.587e-13,,2.587e-13,
301.65,2.322e-13,,2.322e-13,
301.7,1.989e-13,,1.989e-13,
301.75,1.618e-13,,1.618e-13,
301.8,1.248e-13,,1.248e-13,
301.85,9.120e-14,,9.120e-14,
301.9,6.309e-14,,6.309e-14,
301.95,4.133e-14,,4.133e-14,
302,2.568e-14,,2.568e-14,
302.05,1.525e-14,,1.525e-14,
302.1,8.912e-15,,8.912e-15,
302.15,5.737e-15,,5.737e-15,
302.2,5.202e-15,,5.202e-15,
302.25,7.403e-15,,7.403e-15,
302.3,1.320e-14,,1.320e-14,
302.35,2.430e-14,,2.430e-14,
302.4,4.326e-14,,4.326e-14,
302.45,7.329e-14,,7.329e-14,
302.5,1.177e-13,,1.177e-13,
302.55,1.791e-13,,1.791e-13,
302.6,2.580e-13,,2.580e-13,
302.65,3.520e-13,,3.520e-13,
302.7,4.547e-13,,4.547e-13,
302.75,5.564e-13,,5.564e-13,
302.8,6.449e-13,,6.449e-13,
302.85,7.081e-13,,7.081e-13,
302.9,7.372e-13,,7.372e-13,
302.95,7.289e-13,,7.289e-13,
303,6.871e-13,,6.871e-13,
303.05,6.231e-13,,6.231e-13,
303.1,5.544e-13,,5.544e-13,
303.15,5.023e-13,,5.023e-13,
303.2,4.902e-13,,4.902e-13,
303.25,5.404e-13,,5.404e-13,
303.3,6.719e-13,,6.719e-13,
303.35,8.964e-13,,8.964e-13,
303.4,1.214e-12,,1.214e-12,
303.45,1.612e-12,,1.612e-12,
303.5,2.056e-12,,2.056e-12,
303.55,2.501e-12,,2.501e-12,
303.6,2.890e-12,,2.890e-12,
303.65,3.166e-12,,3.166e-12,
303.7,3.287e-12,,3.287e-12,
303.75,3.234e-12,,3.234e-12,
303.8,3.014e-12,,3.014e-12,
303.85,2.661e-12,,2.661e-12,
303.9,2.226e-12,,2.226e-12,
303.95,1.765e-12,,1.765e-12,
304,1.328e-12,,1.328e-12,
304.05,9.505e-13,,9.505e-13,
304.1,6.510e-13,,6.510e-13,
304.15,4.331e-13,,4.331e-13,
304.2,2.889e-13,,2.889e-13,
304.25,2.051e-13,,2.051e-13,
304.3,1.663e-13,,1.663e-13,
304.35,1.587e-13,,1.587e-13,
304.4,1.713e-13,,1.713e-13,
304.45,1.967e-13,,1.967e-13,
304.5,2.312e-13,,2.312e-13,
304.55,2.750e-13,,2.750e-13,
304.6,3.323e-13,,3.323e-13,
304.65,4.110e-13,,4.110e-13,
304.7,5.237e-13,,5.237e-13,
304.75,6.897e-13,,6.897e-13,
304.8,9.406e-13,,9.406e-13,
304.85,1.332e-12,,1.332e-12,
304.9,1.960e-12,,1.960e-12,
304.95,2.991e-12,,2.991e-12,
305,4.690e-12,,4.690e-12,
305.05,7.443e-12,,7.443e-12,
305.1,1.177e-11,,1.177e-11,
305.15,1.830e-11,,1.830e-11,
305.2,2.766e-11,,2.766e-11,
305.25,4.033e-11,,4.033e-11,
305.3,5.643e-11,,5.643e-11,
305.35,7.550e-11,,7.550e-11,
305.4,9.636e-11,,9.636e-11,
305.45,1.171e-10,,1.171e-10,
305.5,1.354e-10,,1.354e-10,
305.55,1.488e-10,,1.488e-10,
305.6,1.552e-10,,1.552e-10,
305.65,1.538e-10,,1.538e-10,
305.7,1.446e-10,,1.446e-10,
305.75,1.291e-10,,1.291e-10,
305.8,1.093e-10,,1.093e-10,
305.85,8.787e-11,,8.787e-11,
305.9,6.707e-11,,6.707e-11,
305.95,4.864e-11,,4.864e-11,
306,3.357e-11,,3.357e-11,
306.05,2.209e-11,,2.209e-11,
306.1,1.392e-11,,1.392e-11,
306.15,8.454e-12,,8.454e-12,
306.2,5.000e-12,,5.000e-12,
306.25,2.926e-12,,2.926e-12,
306.3,1.735e-12,,1.735e-12,
306.35,1.074e-12,,1.074e-12,
306.4,7.169e-13,,7.169e-13,
306.45,5.272e-13,,5.272e-13,
306.5,4.276e-13,,4.276e-13,
306.55,3.749e-13,,3.749e-13,
306.6,3.443e-13,,3.443e-13,
306.65,3.220e-13,,3.220e-13,
306.7,3.013e-13,,3.013e-13,
306.75,2.815e-13,,2.815e-13,
306.8,2.678e-13,,2.678e-13,
306.85,2.707e-13,,2.707e-13,
306.9,3.066e-13,,3.066e-13,
306.95,3.987e-13,,3.987e-13,
307,5.801e-13,,5.801e-13,
307.05,8.996e-13,,8.996e-13,
307.1,1.432e-12,,1.432e-12,
307.15,2.298e-12,,2.298e-12,
307.2,3.684e-12,,3.684e-12,
307.25,5.873e-12,,5.873e-12,
307.3,9.260e-12,,9.260e-12,
307.35,1.435e-11,,1.435e-11,
307.4,2.167e-11,,2.167e-11,
307.45,3.172e-11,,3.172e-11,
307.5,4.471e-11,,4.471e-11,
307.55,6.043e-11,,6.043e-11,
307.6,7.805e-11,,7.805e-11,
307.65,9.612e-11,,9.612e-11,
307.7,1.127e-10,,1.127e-10,
307.75,1.257e-10,,1.257e-10,
307.8,1.332e-10,,1.332e-10,
307.85,1.341e-10,,1.341e-10,
307.9,1.283e-10,,1.283e-10,
307.95,1.166e-10,,1.166e-10,
308,1.007e-10,,1.007e-10,
308.05,8.259e-11,,8.259e-11,
308.1,6.439e-11,,6.439e-11,
308.15,4.773e-11,,4.773e-11,
308.2,3.366e-11,,3.366e-11,
308.25,2.259e-11,,2.259e-11,
308.3,1.446e-11,,1.446e-11,
308.35,8.872e-12,,8.872e-12,
308.4,5.327e-12,,5.327e-12,
308.45,3.377e-12,,3.377e-12,
308.5,2.763e-12,,2.763e-12,
308.55,3.519e-12,,3.519e-12,
308.6,6.080e-12,,6.080e-12,
308.65,1.138e-11,,1.138e-11,
308.7,2.096e-11,,2.096e-11,
308.75,3.696e-11,,3.696e-11,
308.8,6.197e-11,,6.197e-11,
308.85,9.867e-11,,9.867e-11,
308.9,1.491e-10,,1.491e-10,
308.95,2.139e-10,,2.139e-10,
309,2.911e-10,,2.911e-10,
309.05,3.761e-10,,3.761e-10,
309.1,4.612e-10,,4.612e-10,
