Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
590.64,5.678e-12,,5.678e-12
590.69,1.511e-11,,1.511e-11
590.74,3.965e-11,,3.965e-11
590.79,1.026e-10,,1.026e-10
590.84,2.616e-10,,2.616e-10
590.89,6.579e-10,,6.579e-10
590.94,1.631e-9,,1.631e-9
590.99,3.987e-9,,3.987e-9
591.04,9.609e-9,,9.609e-9
591.09,2.283e-8,,2.283e-8
591.14,5.349e-8,,5.349e-8
591.19,1.236e-7,,1.236e-7
591.24,2.814e-7,,2.814e-7
591.29,6.318e-7,,6.318e-7
591.34,1.399e-6,,1.399e-6
591.39,3.053e-6,,3.053e-6
591.44,6.569e-6,,6.569e-6
591.49,1.394e-5,,1.394e-5
591.54,2.915e-5,,2.915e-5
591.59,6.012e-5,,6.012e-5
591.64,1.222e-4,,1.222e-4
591.69,2.451e-4,,2.451e-4
591.74,4.844e-4,,4.844e-4
591.79,9.439e-4,,9.439e-4
591.84,1.814e-3,,1.814e-3
591.89,3.435e-3,,3.435e-3
591.94,6.416e-3,,6.416e-3
591.99,1.181e-2,,1.181e-2
592.04,2.145e-2,,2.145e-2
592.09,3.839e-2,,3.839e-2
592.14,6.776e-2,,6.776e-2
592.19,1.179e-1,,1.179e-1
592.24,2.022e-1,,2.022e-1
592.29,3.421e-1,,3.421e-1
592.34,5.704e-1,,5.704e-1
592.39,9.378e-1,,9.378e-1
592.44,1.520e+0,,1.520e+0
592.49,2.430e+0,,2.430e+0
592.54,3.828e+0,,3.828e+0
592.59,5.947e+0,,5.947e+0
592.64,9.110e+0,,9.110e+0
592.69,1.376e+1,,1.376e+1
592.74,2.048e+1,,2.048e+1
592.79,3.007e+1,,3.007e+1
592.84,4.352e+1,,4.352e+1
592.89,6.210e+1,,6.210e+1
592.94,8.736e+1,,8.736e+1
592.99,1.212e+2,,1.212e+2
593.04,1.657e+2,,1.657e+2
593.09,2.235e+2,,2.235e+2
593.14,2.971e+2,,2.971e+2
593.19,3.894e+2,,3.894e+2
593.24,5.032e+2,,5.032e+2
593.29,6.411e+2,,6.411e+2
593.34,8.053e+2,,8.053e+2
593.39,9.973e+2,,9.973e+2
593.44,1.218e+3,,1.218e+3
593.49,1.466e+3,,1.466e+3
593.54,1.740e+3,,1.740e+3
593.59,2.037e+3,,2.037e+3
593.64,2.350e+3,,2.350e+3
593.69,2.673e+3,,2.673e+3
593.74,2.998e+3,,2.998e+3
593.79,3.315e+3,,3.315e+3
593.84,3.614e+3,,3.614e+3
593.89,3.885e+3,,3.885e+3
593.94,4.118e+3,,4.118e+3
593.99,4.302e+3,,4.302e+3
594.04,4.432e+3,,4.432e+3
594.09,4.502e+3,,4.502e+3
594.14,4.508e+3,,4.508e+3
594.19,4.451e+3,,4.451e+3
594.24,4.333e+3,,4.333e+3
594.29,4.159e+3,,4.159e+3
594.34,3.935e+3,,3.935e+3
594.39,3.671e+3,,3.671e+3
594.44,3.377e+3,,3.377e+3
594.49,3.062e+3,,3.062e+3
594.54,2.738e+3,,2.738e+3
594.59,2.414e+3,,2.414e+3
594.64,2.098e+3,,2.098e+3
594.69,1.798e+3,,1.798e+3
594.74,1.519e+3,,1.519e+3
594.79,1.265e+3,,1.265e+3
594.84,1.039e+3,,1.039e+3
594.89,8.414e+2,,8.414e+2
594.94,6.717e+2,,6.717e+2
594.99,5.287e+2,,5.287e+2
595.04,4.103e+2,,4.103e+2
595.09,3.139e+2,,3.139e+2
595.14,2.368e+2,,2.368e+2
595.19,1.761e+2,,1.761e+2
595.24,1.292e+2,,1.292e+2
595.29,9.338e+1,,9.338e+1
595.34,6.656e+1,,6.656e+1
595.39,4.678e+1,,4.678e+1
595.44,3.241e+1,,3.241e+1
595.49,2.214e+1,,2.214e+1
595.54,1.491e+1,,1.491e+1
595.59,9.904e+0,,9.904e+0
595.64,6.484e+0,,6.484e+0
595.69,4.186e+0,,4.186e+0
595.74,2.664e+0,,2.664e+0
595.79,1.672e+0,,1.672e+0
595.84,1.034e+0,,1.034e+0
595.89,6.308e-1,,6.308e-1
595.94,3.793e-1,,3.793e-1
595.99,2.249e-1,,2.249e-1
596.04,1.315e-1,,1.315e-1
596.09,7.578e-2,,7.578e-2
596.14,4.306e-2,,4.306e-2
596.19,2.413e-2,,2.413e-2
596.24,1.333e-2,,1.333e-2
596.29,7.258e-3,,7.258e-3
596.34,3.897e-3,,3.897e-3
596.39,2.063e-3,,2.063e-3
596.44,1.077e-3,,1.077e-3
596.49,5.541e-4,,5.541e-4
596.54,2.812e-4,,2.812e-4
596.59,1.406e-4,,1.406e-4
596.64,6.937e-5,,6.937e-5
596.69,3.373e-5,,3.373e-5
596.74,1.617e-5,,1.617e-5
596.79,7.646e-6,,7.646e-6
596.84,3.567e-6,,3.567e-6
596.89,1.649e-6,,1.649e-6
596.94,7.703e-7,,7.703e-7
596.99,3.983e-7,,3.983e-7
597.04,3.000e-7,,3.000e-7
597.09,4.127e-7,,4.127e-7
597.14,8.079e-7,,8.079e-7
597.19,1.732e-6,,1.732e-6
597.24,3.745e-6,,3.745e-6
597.29,8.019e-6,,8.019e-6
597.34,1.695e-5,,1.695e-5
597.39,3.534e-5,,3.534e-5
597.44,7.265e-5,,7.265e-5
597.49,1.473e-4,,1.473e-4
597.54,2.946e-4,,2.946e-4
597.59,5.810e-4,,5.810e-4
597.64,1.130e-3,,1.130e-3
597.69,2.168e-3,,2.168e-3
597.74,4.100e-3,,4.100e-3
597.79,7.650e-3,,7.650e-3
597.84,1.407e-2,,1.407e-2
597.89,2.554e-2,,2.554e-2
597.94,4.570e-2,,4.570e-2
597.99,8.065e-2,,8.065e-2
598.04,1.404e-1,,1.404e-1
598.09,2.409e-1,,2.409e-1
598.14,4.079e-1,,4.079e-1
598.19,6.809e-1,,6.809e-1
598.24,1.121e+0,,1.121e+0
598.29,1.820e+0,,1.820e+0
598.34,2.915e+0,,2.915e+0
598.39,4.603e+0,,4.603e+0
598.44,7.169e+0,,7.169e+0
598.49,1.101e+1,,1.101e+1
598.54,1.668e+1,,1.668e+1
598.59,2.492e+1,,2.492e+1
598.64,3.671e+1,,3.671e+1
598.69,5.333e+1,,5.333e+1
598.74,7.642e+1,,7.642e+1
598.79,1.080e+2,,1.080e+2
598.84,1.505e+2,,1.505e+2
598.89,2.069e+2,,2.069e+2
598.94,2.804e+2,,2.804e+2
598.99,3.748e+2,,3.748e+2
599.04,4.942e+2,,4.942e+2
599.09,6.425e+2,,6.425e+2
599.14,8.238e+2,,8.238e+2
599.19,1.042e+3,,1.042e+3
599.24,1.299e+3,,1.299e+3
599.29,1.598e+3,,1.598e+3
599.34,1.938e+3,,1.938e+3
599.39,2.318e+3,,2.318e+3
599.44,2.735e+3,,2.735e+3
599.49,3.182e+3,,3.182e+3
599.54,3.651e+3,,3.651e+3
599.59,4.132e+3,,4.132e+3
599.64,4.611e+3,,4.611e+3
599.69,5.074e+3,,5.074e+3
599.74,5.508e+3,,5.508e+3
599.79,5.896e+3,,5.896e+3
599.84,6.224e+3,,6.224e+3
599.89,6.479e+3,,6.479e+3
599.94,6.653e+3,,6.653e+3
599.99,6.736e+3,,6.736e+3
600.04,6.727e+3,,6.727e+3
600.09,6.625e+3,,6.625e+3
600.14,6.435e+3,,6.435e+3
600.19,6.163e+3,,6.163e+3
600.24,5.822e+3,,5.822e+3
600.29,5.424e+3,,5.424e+3
600.34,4.984e+3,,4.984e+3
600.39,4.516e+3,,4.516e+3
600.44,4.035e+3,,4.035e+3
600.49,3.556e+3,,3.556e+3
600.54,3.091e+3,,3.091e+3
600.59,2.649e+3,,2.649e+3
600.64,2.239e+3,,2.239e+3
600.69,1.867e+3,,1.867e+3
600.74,1.535e+3,,1.535e+3
600.79,1.244e+3,,1.244e+3
600.84,9.951e+2,,9.951e+2
600.89,7.848e+2,,7.848e+2
600.94,6.103e+2,,6.103e+2
600.99,4.681e+2,,4.681e+2
601.04,3.541e+2,,3.541e+2
601.09,2.642e+2,,2.642e+2
601.14,1.943e+2,,1.943e+2
601.19,1.410e+2,,1.410e+2
601.24,1.009e+2,,1.009e+2
601.29,7.120e+1,,7.120e+1
601.34,4.955e+1,,4.955e+1
601.39,3.401e+1,,3.401e+1
601.44,2.302e+1,,2.302e+1
601.49,1.537e+1,,1.537e+1
601.54,1.012e+1,,1.012e+1
601.59,6.568e+0,,6.568e+0
601.64,4.206e+0,,4.206e+0
601.69,2.656e+0,,2.656e+0
601.74,1.654e+0,,1.654e+0
601.79,1.016e+0,,1.016e+0
601.84,6.152e-1,,6.152e-1
601.89,3.675e-1,,3.675e-1
601.94,2.165e-1,,2.165e-1
601.99,1.258e-1,,1.258e-1
602.05,6.437e-2,,6.437e-2
602.1,3.627e-2,,3.627e-2
602.15,2.016e-2,,2.016e-2
602.2,1.105e-2,,1.105e-2
602.25,5.971e-3,,5.971e-3
602.3,3.183e-3,,3.183e-3
602.35,1.673e-3,,1.673e-3
602.4,8.675e-4,,8.675e-4
602.45,4.435e-4,,4.435e-4
602.5,2.236e-4,,2.236e-4
602.55,1.112e-4,,1.112e-4
602.6,5.454e-5,,5.454e-5
602.65,2.638e-5,,2.638e-5
602.7,1.258e-5,,1.258e-5
602.75,5.920e-6,,5.920e-6
602.8,2.746e-6,,2.746e-6
602.85,1.257e-6,,1.257e-6
602.9,5.670e-7,,5.670e-7
602.95,2.523e-7,,2.523e-7
603,1.107e-7,,1.107e-7
603.05,4.792e-8,,4.792e-8
603.1,2.045e-8,,2.045e-8
603.15,8.610e-9,,8.610e-9
603.2,3.574e-9,,3.574e-9
603.25,1.463e-9,,1.463e-9
603.3,5.909e-10,,5.909e-10
603.35,2.353e-10,,2.353e-10
603.4,9.240e-11,,9.240e-11
603.45,3.579e-11,,3.579e-11
603.5,1.367e-11,,1.367e-11
603.55,5.149e-12,,5.149e-12
603.6,1.913e-12,,1.913e-12
607.8,1.324e-12,,1.324e-12
607.85,3.491e-12,,3.491e-12
607.9,9.082e-12,,9.082e-12
607.95,2.332e-11,,2.332e-11
608,5.906e-11,,5.906e-11
608.05,1.476e-10,,1.476e-10
608.1,3.641e-10,,3.641e-10
608.15,8.860e-10,,8.860e-10
608.2,2.128e-9,,2.128e-9
608.25,5.041e-9,,5.041e-9
608.3,1.178e-8,,1.178e-8
608.35,2.718e-8,,2.718e-8
608.4,6.188e-8,,6.188e-8
608.45,1.390e-7,,1.390e-7
608.5,3.080e-7,,3.080e-7
608.55,6.734e-7,,6.734e-7
608.6,1.453e-6,,1.453e-6
608.65,3.093e-6,,3.093e-6
608.7,6.497e-6,,6.497e-6
608.75,1.347e-5,,1.347e-5
608.8,2.754e-5,,2.754e-5
608.85,5.558e-5,,5.558e-5
608.9,1.107e-4,,1.107e-4
608.95,2.175e-4,,2.175e-4
609,4.216e-4,,4.216e-4
609.05,8.064e-4,,8.064e-4
609.1,1.522e-3,,1.522e-3
609.15,2.835e-3,,2.835e-3
609.2,5.209e-3,,5.209e-3
609.25,9.446e-3,,9.446e-3
609.3,1.690e-2,,1.690e-2
609.35,2.984e-2,,2.984e-2
609.4,5.197e-2,,5.197e-2
609.45,8.933e-2,,8.933e-2
609.5,1.515e-1,,1.515e-1
609.55,2.535e-1,,2.535e-1
609.6,4.186e-1,,4.186e-1
609.65,6.821e-1,,6.821e-1
609.7,1.097e+0,,1.097e+0
609.75,1.739e+0,,1.739e+0
609.8,2.723e+0,,2.723e+0
609.85,4.205e+0,,4.205e+0
609.9,6.408e+0,,6.408e+0
609.95,9.635e+0,,9.635e+0
610,1.429e+1,,1.429e+1
610.05,2.093e+1,,2.093e+1
610.1,3.023e+1,,3.023e+1
610.15,4.309e+1,,4.309e+1
610.2,6.060e+1,,6.060e+1
610.25,8.409e+1,,8.409e+1
610.3,1.151e+2,,1.151e+2
610.35,1.556e+2,,1.556e+2
610.4,2.074e+2,,2.074e+2
610.45,2.728e+2,,2.728e+2
610.5,3.541e+2,,3.541e+2
610.55,4.535e+2,,4.535e+2
610.6,5.731e+2,,5.731e+2
610.65,7.146e+2,,7.146e+2
610.7,8.792e+2,,8.792e+2
610.75,1.067e+3,,1.067e+3
610.8,1.278e+3,,1.278e+3
610.85,1.511e+3,,1.511e+3
610.9,1.762e+3,,1.762e+3
610.95,2.028e+3,,2.028e+3
611,2.303e+3,,2.303e+3
611.05,2.580e+3,,2.580e+3
611.1,2.852e+3,,2.852e+3
611.15,3.111e+3,,3.111e+3
611.2,3.349e+3,,3.349e+3
611.25,3.556e+3,,3.556e+3
611.3,3.727e+3,,3.727e+3
611.35,3.854e+3,,3.854e+3
611.4,3.932e+3,,3.932e+3
611.45,3.958e+3,,3.958e+3
611.5,3.932e+3,,3.932e+3
611.55,3.854e+3,,3.854e+3
611.6,3.727e+3,,3.727e+3
611.65,3.556e+3,,3.556e+3
611.7,3.349e+3,,3.349e+3
611.75,3.111e+3,,3.111e+3
611.8,2.852e+3,,2.852e+3
611.85,2.580e+3,,2.580e+3
611.9,2.303e+3,,2.303e+3
611.95,2.028e+3,,2.028e+3
612,1.762e+3,,1.762e+3
612.05,1.511e+3,,1.511e+3
612.1,1.278e+3,,1.278e+3
612.15,1.067e+3,,1.067e+3
612.2,8.792e+2,,8.792e+2
612.25,7.146e+2,,7.146e+2
612.3,5.731e+2,,5.731e+2
612.35,4.535e+2,,4.535e+2
612.4,3.541e+2,,3.541e+2
612.45,2.728e+2,,2.728e+2
612.5,2.074e+2,,2.074e+2
612.55,1.556e+2,,1.556e+2
612.6,1.151e+2,,1.151e+2
612.65,8.409e+1,,8.409e+1
612.7,6.060e+1,,6.060e+1
612.75,4.309e+1,,4.309e+1
612.8,3.024e+1,,3.024e+1
612.85,2.094e+1,,2.094e+1
612.9,1.432e+1,,1.432e+1
612.95,9.687e+0,,9.687e+0
613,6.497e+0,,6.497e+0
613.05,4.358e+0,,4.358e+0
613.1,2.980e+0,,2.980e+0
613.15,2.167e+0,,2.167e+0
613.2,1.799e+0,,1.799e+0
613.25,1.818e+0,,1.818e+0
613.3,2.234e+0,,2.234e+0
613.35,3.117e+0,,3.117e+0
613.4,4.609e+0,,4.609e+0
613.45,6.939e+0,,6.939e+0
613.5,1.044e+1,,1.044e+1
613.55,1.559e+1,,1.559e+1
613.6,2.302e+1,,2.302e+1
613.65,3.358e+1,,3.358e+1
613.7,4.837e+1,,4.837e+1
613.75,6.880e+1,,6.880e+1
613.8,9.663e+1,,9.663e+1
613.85,1.340e+2,,1.340e+2
613.9,1.835e+2,,1.835e+2
613.95,2.481e+2,,2.481e+2
614,3.313e+2,,3.313e+2
614.05,4.369e+2,,4.369e+2
614.1,5.691e+2,,5.691e+2
614.15,7.322e+2,,7.322e+2
614.2,9.305e+2,,9.305e+2
614.25,1.168e+3,,1.168e+3
614.3,1.449e+3,,1.449e+3
614.35,1.776e+3,,1.776e+3
614.4,2.150e+3,,2.150e+3
614.45,2.573e+3,,2.573e+3
614.5,3.043e+3,,3.043e+3
614.55,3.557e+3,,3.557e+3
614.6,4.111e+3,,4.111e+3
614.65,4.696e+3,,4.696e+3
614.7,5.303e+3,,5.303e+3
614.75,5.923e+3,,5.923e+3
614.8,6.541e+3,,6.541e+3
614.85,7.144e+3,,7.144e+3
614.9,7.717e+3,,7.717e+3
614.95,8.245e+3,,8.245e+3
615,8.714e+3,,8.714e+3
615.05,9.111e+3,,9.111e+3
615.1,9.424e+3,,9.424e+3
615.15,9.643e+3,,9.643e+3
615.2,9.763e+3,,9.763e+3
615.25,9.779e+3,,9.779e+3
615.3,9.691e+3,,9.691e+3
615.35,9.501e+3,,9.501e+3
615.4,9.216e+3,,9.216e+3
615.45,8.843e+3,,8.843e+3
615.5,8.395e+3,,8.395e+3
615.55,7.882e+3,,7.882e+3
615.6,7.321e+3,,7.321e+3
615.65,6.725e+3,,6.725e+3
615.7,6.109e+3,,6.109e+3
615.75,5.488e+3,,5.488e+3
615.8,4.875e+3,,4.875e+3
615.85,4.281e+3,,4.281e+3
615.9,3.717e+3,,3.717e+3
615.95,3.190e+3,,3.190e+3
616,2.706e+3,,2.706e+3
616.05,2.268e+3,,2.268e+3
616.1,1.879e+3,,1.879e+3
616.15,1.538e+3,,1.538e+3
616.2,1.244e+3,,1.244e+3
616.25,9.943e+2,,9.943e+2
616.3,7.849e+2,,7.849e+2
616.35,6.120e+2,,6.120e+2
616.4,4.714e+2,,4.714e+2
616.45,3.586e+2,,3.586e+2
616.5,2.694e+2,,2.694e+2
616.55,1.999e+2,,1.999e+2
616.6,1.465e+2,,1.465e+2
616.65,1.060e+2,,1.060e+2
616.7,7.579e+1,,7.579e+1
616.75,5.358e+1,,5.358e+1
616.8,3.752e+1,,3.752e+1
616.85,2.613e+1,,2.613e+1
616.9,1.828e+1,,1.828e+1
616.95,1.312e+1,,1.312e+1
617,1.003e+1,,1.003e+1
617.05,8.649e+0,,8.649e+0
617.1,8.774e+0,,8.774e+0
617.15,1.040e+1,,1.040e+1
617.2,1.368e+1,,1.368e+1
617.25,1.897e+1,,1.897e+1
617.3,2.679e+1,,2.679e+1
617.35,3.786e+1,,3.786e+1
617.4,5.314e+1,,5.314e+1
617.45,7.381e+1,,7.381e+1
617.5,1.013e+2,,1.013e+2
617.55,1.373e+2,,1.373e+2
617.6,1.837e+2,,1.837e+2
617.65,2.426e+2,,2.426e+2
617.7,3.163e+2,,3.163e+2
617.75,4.070e+2,,4.070e+2
617.8,5.169e+2,,5.169e+2
617.85,6.479e+2,,6.479e+2
617.9,8.016e+2,,8.016e+2
617.95,9.790e+2,,9.790e+2
618,1.180e+3,,1.180e+3
618.05,1.404e+3,,1.404e+3
618.1,1.649e+3,,1.649e+3
618.15,1.911e+3,,1.911e+3
618.2,2.186e+3,,2.186e+3
618.25,2.468e+3,,2.468e+3
618.3,2.751e+3,,2.751e+3
618.35,3.026e+3,,3.026e+3
618.4,3.286e+3,,3.286e+3
618.45,3.522e+3,,3.522e+3
618.5,3.725e+3,,3.725e+3
618.55,3.889e+3,,3.889e+3
618.6,4.008e+3,,4.008e+3
618.65,4.077e+3,,4.077e+3
618.7,4.094e+3,,4.094e+3
618.75,4.057e+3,,4.057e+3
618.8,3.969e+3,,3.969e+3
618.85,3.833e+3,,3.833e+3
618.9,3.655e+3,,3.655e+3
618.95,3.441e+3,,3.441e+3
619,3.199e+3,,3.199e+3
619.05,2.939e+3,,2.939e+3
619.1,2.669e+3,,2.669e+3
619.15,2.397e+3,,2.397e+3
619.2,2.134e+3,,2.134e+3
619.25,1.884e+3,,1.884e+3
619.3,1.657e+3,,1.657e+3
619.35,1.456e+3,,1.456e+3
619.4,1.287e+3,,1.287e+3
619.45,1.152e+3,,1.152e+3
619.5,1.053e+3,,1.053e+3
619.55,9.927e+2,,9.927e+2
619.6,9.699e+2,,9.699e+2
619.65,9.842e+2,,9.842e+2
619.7,1.034e+3,,1.034e+3
619.75,1.117e+3,,1.117e+3
619.8,1.231e+3,,1.231e+3
619.85,1.371e+3,,1.371e+3
619.9,1.534e+3,,1.534e+3
619.95,1.713e+3,,1.713e+3
620,1.904e+3,,1.904e+3
620.05,2.101e+3,,2.101e+3
620.1,2.297e+3,,2.297e+3
620.15,2.486e+3,,2.486e+3
620.2,2.663e+3,,2.663e+3
620.25,2.825e+3,,2.825e+3
620.3,2.966e+3,,2.966e+3
620.35,3.087e+3,,3.087e+3
620.4,3.188e+3,,3.188e+3
620.45,3.271e+3,,3.271e+3
620.5,3.343e+3,,3.343e+3
620.55,3.411e+3,,3.411e+3
620.6,3.487e+3,,3.487e+3
620.65,3.582e+3,,3.582e+3
620.7,3.712e+3,,3.712e+3
620.75,3.893e+3,,3.893e+3
620.8,4.141e+3,,4.141e+3
620.85,4.471e+3,,4.471e+3
620.9,4.900e+3,,4.900e+3
620.95,5.438e+3,,5.438e+3
621,6.096e+3,,6.096e+3
621.05,6.878e+3,,6.878e+3
621.1,7.785e+3,,7.785e+3
621.15,8.809e+3,,8.809e+3
621.2,9.939e+3,,9.939e+3
621.25,1.116e+4,,1.116e+4
621.3,1.244e+4,,1.244e+4
621.35,1.375e+4,,1.375e+4
621.4,1.507e+4,,1.507e+4
621.45,1.635e+4,,1.635e+4
621.5,1.755e+4,,1.755e+4
621.55,1.863e+4,,1.863e+4
621.6,1.957e+4,,1.957e+4
621.65,2.032e+4,,2.032e+4
621.7,2.087e+4,,2.087e+4
621.75,2.118e+4,,2.118e+4
621.8,2.126e+4,,2.126e+4
621.85,2.108e+4,,2.108e+4
621.9,2.068e+4,,2.068e+4
621.95,2.004e+4,,2.004e+4
622,1.921e+4,,1.921e+4
622.05,1.819e+4,,1.819e+4
622.1,1.704e+4,,1.704e+4
622.15,1.577e+4,,1.577e+4
622.2,1.443e+4,,1.443e+4
622.25,1.306e+4,,1.306e+4
622.3,1.168e+4,,1.168e+4
622.35,1.032e+4,,1.032e+4
622.4,9.022e+3,,9.022e+3
622.45,7.794e+3,,7.794e+3
622.5,6.656e+3,,6.656e+3
622.55,5.618e+3,,5.618e+3
622.6,4.688e+3,,4.688e+3
622.65,3.866e+3,,3.866e+3
622.7,3.151e+3,,3.151e+3
622.75,2.539e+3,,2.539e+3
622.8,2.022e+3,,2.022e+3
622.85,1.591e+3,,1.591e+3
622.9,1.237e+3,,1.237e+3
622.95,9.510e+2,,9.510e+2
623,7.223e+2,,7.223e+2
623.05,5.421e+2,,5.421e+2
623.1,4.020e+2,,4.020e+2
623.15,2.946e+2,,2.946e+2
623.2,2.132e+2,,2.132e+2
623.25,1.525e+2,,1.525e+2
623.3,1.078e+2,,1.078e+2
623.35,7.524e+1,,7.524e+1
623.4,5.189e+1,,5.189e+1
623.45,3.535e+1,,3.535e+1
623.5,2.379e+1,,2.379e+1
623.55,1.581e+1,,1.581e+1
623.6,1.038e+1,,1.038e+1
623.65,6.733e+0,,6.733e+0
623.7,4.313e+0,,4.313e+0
623.75,2.729e+0,,2.729e+0
623.8,1.707e+0,,1.707e+0
623.85,1.056e+0,,1.056e+0
623.9,6.498e-1,,6.498e-1
623.95,4.018e-1,,4.018e-1
624,2.578e-1,,2.578e-1
624.05,1.842e-1,,1.842e-1
624.1,1.630e-1,,1.630e-1
624.15,1.884e-1,,1.884e-1
624.2,2.650e-1,,2.650e-1
624.25,4.089e-1,,4.089e-1
624.3,6.495e-1,,6.495e-1
624.35,1.034e+0,,1.034e+0
624.4,1.634e+0,,1.634e+0
624.45,2.555e+0,,2.555e+0
624.5,3.945e+0,,3.945e+0
624.55,6.016e+0,,6.016e+0
624.6,9.059e+0,,9.059e+0
624.65,1.347e+1,,1.347e+1
624.7,1.977e+1,,1.977e+1
624.75,2.865e+1,,2.865e+1
624.8,4.100e+1,,4.100e+1
624.85,5.793e+1,,5.793e+1
624.9,8.080e+1,,8.080e+1
624.95,1.113e+2,,1.113e+2
625,1.513e+2,,1.513e+2
625.05,2.032e+2,,2.032e+2
625.1,2.693e+2,,2.693e+2
625.15,3.525e+2,,3.525e+2
625.2,4.555e+2,,4.555e+2
625.25,5.812e+2,,5.812e+2
625.3,7.323e+2,,7.323e+2
625.35,9.109e+2,,9.109e+2
625.4,1.119e+3,,1.119e+3
625.45,1.357e+3,,1.357e+3
625.5,1.625e+3,,1.625e+3
625.55,1.922e+3,,1.922e+3
625.6,2.246e+3,,2.246e+3
625.65,2.591e+3,,2.591e+3
625.7,2.953e+3,,2.953e+3
625.75,3.324e+3,,3.324e+3
625.8,3.699e+3,,3.699e+3
625.85,4.068e+3,,4.068e+3
625.9,4.424e+3,,4.424e+3
625.95,4.760e+3,,4.760e+3
626,5.070e+3,,5.070e+3
626.05,5.350e+3,,5.350e+3
626.1,5.600e+3,,5.600e+3
626.15,5.821e+3,,5.821e+3
626.2,6.019e+3,,6.019e+3
626.25,6.202e+3,,6.202e+3
626.3,6.383e+3,,6.383e+3
626.35,6.577e+3,,6.577e+3
626.4,6.800e+3,,6.800e+3
626.45,7.071e+3,,7.071e+3
626.5,7.406e+3,,7.406e+3
626.55,7.824e+3,,7.824e+3
626.6,8.335e+3,,8.335e+3
626.65,8.950e+3,,8.950e+3
626.7,9.671e+3,,9.671e+3
626.75,1.050e+4,,1.050e+4
626.8,1.141e+4,,1.141e+4
626.85,1.240e+4,,1.240e+4
626.9,1.345e+4,,1.345e+4
626.95,1.451e+4,,1.451e+4
627,1.555e+4,,1.555e+4
627.05,1.655e+4,,1.655e+4
627.1,1.745e+4,,1.745e+4
627.15,1.822e+4,,1.822e+4
627.2,1.882e+4,,1.882e+4
627.25,1.923e+4,,1.923e+4
627.3,1.943e+4,,1.943e+4
627.35,1.940e+4,,1.940e+4
627.4,1.914e+4,,1.914e+4
627.45,1.865e+4,,1.865e+4
627.5,1.796e+4,,1.796e+4
627.55,1.708e+4,,1.708e+4
627.6,1.603e+4,,1.603e+4
627.65,1.487e+4,,1.487e+4
627.7,1.362e+4,,1.362e+4
627.75,1.231e+4,,1.231e+4
627.8,1.099e+4,,1.099e+4
627.85,9.693e+3,,9.693e+3
627.9,8.439e+3,,8.439e+3
627.95,7.254e+3,,7.254e+3
628,6.157e+3,,6.157e+3
628.05,5.160e+3,,5.160e+3
628.1,4.270e+3,,4.270e+3
628.15,3.490e+3,,3.490e+3
628.2,2.816e+3,,2.816e+3
628.25,2.244e+3,,2.244e+3
628.3,1.767e+3,,1.767e+3
628.35,1.374e+3,,1.374e+3
628.4,1.058e+3,,1.058e+3
628.45,8.064e+2,,8.064e+2
628.5,6.115e+2,,6.115e+2
628.55,4.641e+2,,4.641e+2
628.6,3.571e+2,,3.571e+2
628.65,2.842e+2,,2.842e+2
628.7,2.410e+2,,2.410e+2
628.75,2.243e+2,,2.243e+2
628.8,2.325e+2,,2.325e+2
628.85,2.653e+2,,2.653e+2
628.9,3.239e+2,,3.239e+2
628.95,4.106e+2,,4.106e+2
629,5.287e+2,,5.287e+2
629.05,6.825e+2,,6.825e+2
629.1,8.768e+2,,8.768e+2
629.15,1.117e+3,,1.117e+3
629.2,1.407e+3,,1.407e+3
629.25,1.752e+3,,1.752e+3
629.3,2.156e+3,,2.156e+3
629.35,2.621e+3,,2.621e+3
629.4,3.146e+3,,3.146e+3
629.45,3.730e+3,,3.730e+3
629.5,4.367e+3,,4.367e+3
629.55,5.050e+3,,5.050e+3
629.6,5.767e+3,,5.767e+3
629.65,6.505e+3,,6.505e+3
629.7,7.247e+3,,7.247e+3
629.75,7.976e+3,,7.976e+3
629.8,8.671e+3,,8.671e+3
629.85,9.313e+3,,9.313e+3
629.9,9.885e+3,,9.885e+3
629.95,1.037e+4,,1.037e+4
630,1.075e+4,,1.075e+4
630.05,1.103e+4,,1.103e+4
630.1,1.119e+4,,1.119e+4
630.15,1.124e+4,,1.124e+4
630.2,1.118e+4,,1.118e+4
630.25,1.103e+4,,1.103e+4
630.3,1.080e+4,,1.080e+4
630.35,1.051e+4,,1.051e+4
630.4,1.017e+4,,1.017e+4
630.45,9.819e+3,,9.819e+3
630.5,9.466e+3,,9.466e+3
630.55,9.131e+3,,9.131e+3
630.6,8.830e+3,,8.830e+3
630.65,8.574e+3,,8.574e+3
630.7,8.368e+3,,8.368e+3
630.75,8.215e+3,,8.215e+3
630.8,8.110e+3,,8.110e+3
630.85,8.047e+3,,8.047e+3
630.9,8.015e+3,,8.015e+3
630.95,7.999e+3,,7.999e+3
631,7.986e+3,,7.986e+3
631.05,7.959e+3,,7.959e+3
631.1,7.906e+3,,7.906e+3
631.15,7.813e+3,,7.813e+3
631.2,7.672e+3,,7.672e+3
631.25,7.476e+3,,7.476e+3
631.3,7.222e+3,,7.222e+3
631.35,6.911e+3,,6.911e+3
631.4,6.547e+3,,6.547e+3
631.45,6.137e+3,,6.137e+3
631.5,5.690e+3,,5.690e+3
631.55,5.216e+3,,5.216e+3
631.6,4.726e+3,,4.726e+3
