Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
532.27,5.773e-12,5.773e-12,
532.32,1.947e-12,1.947e-12,
532.37,6.448e-13,6.448e-13,
532.42,2.098e-13,2.098e-13,
590.54,4.566e-17,,4.566e-17
590.59,1.250e-16,,1.250e-16
590.64,3.374e-16,,3.374e-16
590.69,8.980e-16,,8.980e-16
590.74,2.356e-15,,2.356e-15
590.79,6.096e-15,,6.096e-15
590.84,1.555e-14,,1.555e-14
590.89,3.910e-14,,3.910e-14
590.94,9.694e-14,,9.694e-14
590.99,2.370e-13,,2.370e-13
591.04,5.711e-13,,5.711e-13
591.09,1.357e-12,,1.357e-12
591.14,3.179e-12,,3.179e-12
591.19,7.343e-12,,7.343e-12
591.24,1.672e-11,,1.672e-11
591.29,3.755e-11,,3.755e-11
591.34,8.312e-11,,8.312e-11
591.39,1.814e-10,,1.814e-10
591.44,3.904e-10,,3.904e-10
591.49,8.282e-10,,8.282e-10
591.54,1.732e-9,,1.732e-9
591.59,3.573e-9,,3.573e-9
591.64,7.265e-9,,7.265e-9
591.69,1.456e-8,,1.456e-8
591.74,2.879e-8,,2.879e-8
591.79,5.610e-8,,5.610e-8
591.84,1.078e-7,,1.078e-7
591.89,2.042e-7,,2.042e-7
591.94,3.813e-7,,3.813e-7
591.99,7.021e-7,,7.021e-7
592.04,1.275e-6,,1.275e-6
592.09,2.282e-6,,2.282e-6
592.14,4.027e-6,,4.027e-6
592.19,7.006e-6,,7.006e-6
592.24,1.202e-5,,1.202e-5
592.29,2.033e-5,,2.033e-5
592.34,3.390e-5,,3.390e-5
592.39,5.573e-5,,5.573e-5
592.44,9.034e-5,,9.034e-5
592.49,1.444e-4,,1.444e-4
592.54,2.275e-4,,2.275e-4
592.59,3.534e-4,,3.534e-4
592.64,5.414e-4,,5.414e-4
592.69,8.175e-4,,8.175e-4
592.74,1.217e-3,,1.217e-3
592.79,1.787e-3,,1.787e-3
592.84,2.586e-3,,2.586e-3
592.89,3.690e-3,,3.690e-3
592.94,5.192e-3,,5.192e-3
592.99,7.202e-3,,7.202e-3
593.04,9.849e-3,,9.849e-3
593.09,1.328e-2,,1.328e-2
593.14,1.765e-2,,1.765e-2
593.19,2.314e-2,,2.314e-2
593.24,2.990e-2,,2.990e-2
593.29,3.810e-2,,3.810e-2
593.34,4.786e-2,,4.786e-2
593.39,5.927e-2,,5.927e-2
593.44,7.237e-2,,7.237e-2
593.49,8.713e-2,,8.713e-2
593.54,1.034e-1,,1.034e-1
593.59,1.210e-1,,1.210e-1
593.64,1.396e-1,,1.396e-1
593.69,1.589e-1,,1.589e-1
593.74,1.782e-1,,1.782e-1
593.79,1.970e-1,,1.970e-1
593.84,2.148e-1,,2.148e-1
593.89,2.309e-1,,2.309e-1
593.94,2.447e-1,,2.447e-1
593.99,2.557e-1,,2.557e-1
594.04,2.634e-1,,2.634e-1
594.09,2.675e-1,,2.675e-1
594.14,2.679e-1,,2.679e-1
594.19,2.645e-1,,2.645e-1
594.24,2.575e-1,,2.575e-1
594.29,2.471e-1,,2.471e-1
594.34,2.339e-1,,2.339e-1
594.39,2.182e-1,,2.182e-1
594.44,2.007e-1,,2.007e-1
594.49,1.820e-1,,1.820e-1
594.54,1.627e-1,,1.627e-1
594.59,1.435e-1,,1.435e-1
594.64,1.247e-1,,1.247e-1
594.69,1.068e-1,,1.068e-1
594.74,9.027e-2,,9.027e-2
594.79,7.519e-2,,7.519e-2
594.84,6.176e-2,,6.176e-2
594.89,5.001e-2,,5.001e-2
594.94,3.992e-2,,3.992e-2
594.99,3.142e-2,,3.142e-2
595.04,2.438e-2,,2.438e-2
595.09,1.866e-2,,1.866e-2
595.14,1.407e-2,,1.407e-2
595.19,1.047e-2,,1.047e-2
595.24,7.676e-3,,7.676e-3
595.29,5.549e-3,,5.549e-3
595.34,3.956e-3,,3.956e-3
595.39,2.780e-3,,2.780e-3
595.44,1.926e-3,,1.926e-3
595.49,1.316e-3,,1.316e-3
595.54,8.863e-4,,8.863e-4
595.59,5.886e-4,,5.886e-4
595.64,3.853e-4,,3.853e-4
595.69,2.487e-4,,2.487e-4
595.74,1.583e-4,,1.583e-4
595.79,9.934e-5,,9.934e-5
595.84,6.146e-5,,6.146e-5
595.89,3.749e-5,,3.749e-5
595.94,2.254e-5,,2.254e-5
595.99,1.337e-5,,1.337e-5
596.04,7.814e-6,,7.814e-6
596.09,4.503e-6,,4.503e-6
596.14,2.559e-6,,2.559e-6
596.19,1.434e-6,,1.434e-6
596.24,7.920e-7,,7.920e-7
596.29,4.313e-7,,4.313e-7
596.34,2.316e-7,,2.316e-7
596.39,1.226e-7,,1.226e-7
596.44,6.399e-8,,6.399e-8
596.49,3.293e-8,,3.293e-8
596.54,1.671e-8,,1.671e-8
596.59,8.358e-9,,8.358e-9
596.64,4.122e-9,,4.122e-9
596.69,2.005e-9,,2.005e-9
596.74,9.611e-10,,9.611e-10
596.79,4.544e-10,,4.544e-10
596.84,2.120e-10,,2.120e-10
596.89,9.800e-11,,9.800e-11
596.94,4.579e-11,,4.579e-11
596.99,2.371e-11,,2.371e-11
597.04,1.792e-11,,1.792e-11
597.09,2.473e-11,,2.473e-11
597.14,4.847e-11,,4.847e-11
597.19,1.040e-10,,1.040e-10
597.24,2.248e-10,,2.248e-10
597.29,4.813e-10,,4.813e-10
597.34,1.017e-9,,1.017e-9
597.39,2.121e-9,,2.121e-9
597.44,4.360e-9,,4.360e-9
597.49,8.842e-9,,8.842e-9
597.54,1.768e-8,,1.768e-8
597.59,3.487e-8,,3.487e-8
597.64,6.782e-8,,6.782e-8
597.69,1.301e-7,,1.301e-7
597.74,2.461e-7,,2.461e-7
597.79,4.591e-7,,4.591e-7
597.84,8.447e-7,,8.447e-7
597.89,1.533e-6,,1.533e-6
597.94,2.743e-6,,2.743e-6
597.99,4.841e-6,,4.841e-6
598.04,8.425e-6,,8.425e-6
598.09,1.446e-5,,1.446e-5
598.14,2.448e-5,,2.448e-5
598.19,4.087e-5,,4.087e-5
598.24,6.728e-5,,6.728e-5
598.29,1.092e-4,,1.092e-4
598.34,1.749e-4,,1.749e-4
598.39,2.763e-4,,2.763e-4
598.44,4.302e-4,,4.302e-4
598.49,6.608e-4,,6.608e-4
598.54,1.001e-3,,1.001e-3
598.59,1.495e-3,,1.495e-3
598.64,2.203e-3,,2.203e-3
598.69,3.201e-3,,3.201e-3
598.74,4.587e-3,,4.587e-3
598.79,6.482e-3,,6.482e-3
598.84,9.033e-3,,9.033e-3
598.89,1.242e-2,,1.242e-2
598.94,1.683e-2,,1.683e-2
598.99,2.250e-2,,2.250e-2
599.04,2.966e-2,,2.966e-2
599.09,3.856e-2,,3.856e-2
599.14,4.945e-2,,4.945e-2
599.19,6.253e-2,,6.253e-2
599.24,7.798e-2,,7.798e-2
599.29,9.590e-2,,9.590e-2
599.34,1.163e-1,,1.163e-1
599.39,1.391e-1,,1.391e-1
599.44,1.642e-1,,1.642e-1
599.49,1.910e-1,,1.910e-1
599.54,2.191e-1,,2.191e-1
599.59,2.480e-1,,2.480e-1
599.64,2.767e-1,,2.767e-1
599.69,3.046e-1,,3.046e-1
599.74,3.306e-1,,3.306e-1
599.79,3.538e-1,,3.538e-1
599.84,3.735e-1,,3.735e-1
599.89,3.889e-1,,3.889e-1
599.94,3.993e-1,,3.993e-1
599.99,4.043e-1,,4.043e-1
600.04,4.037e-1,,4.037e-1
600.09,3.976e-1,,3.976e-1
600.14,3.862e-1,,3.862e-1
600.19,3.699e-1,,3.699e-1
600.24,3.494e-1,,3.494e-1
600.29,3.255e-1,,3.255e-1
600.34,2.991e-1,,2.991e-1
600.39,2.710e-1,,2.710e-1
600.44,2.422e-1,,2.422e-1
600.49,2.134e-1,,2.134e-1
600.54,1.855e-1,,1.855e-1
600.59,1.590e-1,,1.590e-1
600.64,1.344e-1,,1.344e-1
600.69,1.120e-1,,1.120e-1
600.74,9.212e-2,,9.212e-2
600.79,7.469e-2,,7.469e-2
600.84,5.972e-2,,5.972e-2
600.89,4.710e-2,,4.710e-2
600.94,3.663e-2,,3.663e-2
600.99,2.810e-2,,2.810e-2
601.04,2.125e-2,,2.125e-2
601.09,1.585e-2,,1.585e-2
601.14,1.166e-2,,1.166e-2
601.19,8.463e-3,,8.463e-3
601.24,6.055e-3,,6.055e-3
601.29,4.273e-3,,4.273e-3
601.34,2.974e-3,,2.974e-3
601.39,2.041e-3,,2.041e-3
601.44,1.382e-3,,1.382e-3
601.49,9.223e-4,,9.223e-4
601.54,6.072e-4,,6.072e-4
601.59,3.942e-4,,3.942e-4
601.64,2.524e-4,,2.524e-4
601.69,1.594e-4,,1.594e-4
601.74,9.926e-5,,9.926e-5
601.79,6.096e-5,,6.096e-5
601.84,3.693e-5,,3.693e-5
601.89,2.206e-5,,2.206e-5
601.94,1.299e-5,,1.299e-5
601.99,7.549e-6,,7.549e-6
602.05,3.863e-6,,3.863e-6
602.1,2.177e-6,,2.177e-6
602.15,1.210e-6,,1.210e-6
602.2,6.630e-7,,6.630e-7
602.25,3.584e-7,,3.584e-7
602.3,1.910e-7,,1.910e-7
602.35,1.004e-7,,1.004e-7
602.4,5.206e-8,,5.206e-8
602.45,2.662e-8,,2.662e-8
602.5,1.342e-8,,1.342e-8
602.55,6.675e-9,,6.675e-9
602.6,3.274e-9,,3.274e-9
602.65,1.583e-9,,1.583e-9
602.7,7.553e-10,,7.553e-10
602.75,3.553e-10,,3.553e-10
602.8,1.648e-10,,1.648e-10
602.85,7.541e-11,,7.541e-11
602.9,3.403e-11,,3.403e-11
602.95,1.514e-11,,1.514e-11
603,6.645e-12,,6.645e-12
603.05,2.876e-12,,2.876e-12
603.1,1.228e-12,,1.228e-12
603.15,5.168e-13,,5.168e-13
603.2,2.145e-13,,2.145e-13
603.25,8.783e-14,,8.783e-14
603.3,3.546e-14,,3.546e-14
603.35,1.412e-14,,1.412e-14
603.4,5.546e-15,,5.546e-15
603.45,2.148e-15,,2.148e-15
603.5,8.204e-16,,8.204e-16
603.55,3.090e-16,,3.090e-16
603.6,1.148e-16,,1.148e-16
607.8,8.096e-17,,8.096e-17
607.85,2.135e-16,,2.135e-16
607.9,5.555e-16,,5.555e-16
607.95,1.426e-15,,1.426e-15
608,3.612e-15,,3.612e-15
608.05,9.029e-15,,9.029e-15
608.1,2.227e-14,,2.227e-14
608.15,5.419e-14,,5.419e-14
608.2,1.301e-13,,1.301e-13
608.25,3.083e-13,,3.083e-13
608.3,7.208e-13,,7.208e-13
608.35,1.663e-12,,1.663e-12
608.4,3.784e-12,,3.784e-12
608.45,8.500e-12,,8.500e-12
608.5,1.884e-11,,1.884e-11
608.55,4.119e-11,,4.119e-11
608.6,8.886e-11,,8.886e-11
608.65,1.892e-10,,1.892e-10
608.7,3.974e-10,,3.974e-10
608.75,8.237e-10,,8.237e-10
608.8,1.685e-9,,1.685e-9
608.85,3.400e-9,,3.400e-9
608.9,6.769e-9,,6.769e-9
608.95,1.330e-8,,1.330e-8
609,2.578e-8,,2.578e-8
609.05,4.932e-8,,4.932e-8
609.1,9.309e-8,,9.309e-8
609.15,1.734e-7,,1.734e-7
609.2,3.186e-7,,3.186e-7
609.25,5.777e-7,,5.777e-7
609.3,1.034e-6,,1.034e-6
609.35,1.825e-6,,1.825e-6
609.4,3.179e-6,,3.179e-6
609.45,5.464e-6,,5.464e-6
609.5,9.266e-6,,9.266e-6
609.55,1.551e-5,,1.551e-5
609.6,2.560e-5,,2.560e-5
609.65,4.172e-5,,4.172e-5
609.7,6.707e-5,,6.707e-5
609.75,1.064e-4,,1.064e-4
609.8,1.665e-4,,1.665e-4
609.85,2.572e-4,,2.572e-4
609.9,3.919e-4,,3.919e-4
609.95,5.893e-4,,5.893e-4
610,8.743e-4,,8.743e-4
610.05,1.280e-3,,1.280e-3
610.1,1.849e-3,,1.849e-3
610.15,2.635e-3,,2.635e-3
610.2,3.706e-3,,3.706e-3
610.25,5.143e-3,,5.143e-3
610.3,7.042e-3,,7.042e-3
610.35,9.515e-3,,9.515e-3
610.4,1.268e-2,,1.268e-2
610.45,1.669e-2,,1.669e-2
610.5,2.166e-2,,2.166e-2
610.55,2.774e-2,,2.774e-2
610.6,3.505e-2,,3.505e-2
610.65,4.370e-2,,4.370e-2
610.7,5.377e-2,,5.377e-2
610.75,6.528e-2,,6.528e-2
610.8,7.820e-2,,7.820e-2
610.85,9.242e-2,,9.242e-2
610.9,1.078e-1,,1.078e-1
610.95,1.240e-1,,1.240e-1
611,1.408e-1,,1.408e-1
611.05,1.578e-1,,1.578e-1
611.1,1.744e-1,,1.744e-1
611.15,1.903e-1,,1.903e-1
611.2,2.048e-1,,2.048e-1
611.25,2.175e-1,,2.175e-1
611.3,2.279e-1,,2.279e-1
611.35,2.357e-1,,2.357e-1
611.4,2.405e-1,,2.405e-1
611.45,2.421e-1,,2.421e-1
611.5,2.405e-1,,2.405e-1
611.55,2.357e-1,,2.357e-1
611.6,2.279e-1,,2.279e-1
611.65,2.175e-1,,2.175e-1
611.7,2.048e-1,,2.048e-1
611.75,1.903e-1,,1.903e-1
611.8,1.744e-1,,1.744e-1
611.85,1.578e-1,,1.578e-1
611.9,1.408e-1,,1.408e-1
611.95,1.240e-1,,1.240e-1
612,1.078e-1,,1.078e-1
612.05,9.242e-2,,9.242e-2
612.1,7.820e-2,,7.820e-2
612.15,6.528e-2,,6.528e-2
612.2,5.377e-2,,5.377e-2
612.25,4.370e-2,,4.370e-2
612.3,3.505e-2,,3.505e-2
612.35,2.774e-2,,2.774e-2
612.4,2.166e-2,,2.166e-2
612.45,1.669e-2,,1.669e-2
612.5,1.268e-2,,1.268e-2
612.55,9.515e-3,,9.515e-3
612.6,7.042e-3,,7.042e-3
612.65,5.143e-3,,5.143e-3
612.7,3.706e-3,,3.706e-3
612.75,2.636e-3,,2.636e-3
612.8,1.849e-3,,1.849e-3
612.85,1.281e-3,,1.281e-3
612.9,8.761e-4,,8.761e-4
612.95,5.925e-4,,5.925e-4
613,3.974e-4,,3.974e-4
613.05,2.666e-4,,2.666e-4
613.1,1.824e-4,,1.824e-4
613.15,1.327e-4,,1.327e-4
613.2,1.103e-4,,1.103e-4
613.25,1.116e-4,,1.116e-4
613.3,1.373e-4,,1.373e-4
613.35,1.917e-4,,1.917e-4
613.4,2.835e-4,,2.835e-4
613.45,4.269e-4,,4.269e-4
613.5,6.424e-4,,6.424e-4
613.55,9.591e-4,,9.591e-4
613.6,1.416e-3,,1.416e-3
613.65,2.066e-3,,2.066e-3
613.7,2.976e-3,,2.976e-3
613.75,4.233e-3,,4.233e-3
613.8,5.945e-3,,5.945e-3
613.85,8.244e-3,,8.244e-3
613.9,1.129e-2,,1.129e-2
613.95,1.526e-2,,1.526e-2
614,2.038e-2,,2.038e-2
614.05,2.688e-2,,2.688e-2
614.1,3.501e-2,,3.501e-2
614.15,4.505e-2,,4.505e-2
614.2,5.725e-2,,5.725e-2
614.25,7.187e-2,,7.187e-2
614.3,8.915e-2,,8.915e-2
614.35,1.092e-1,,1.092e-1
614.4,1.323e-1,,1.323e-1
614.45,1.583e-1,,1.583e-1
614.5,1.872e-1,,1.872e-1
614.55,2.189e-1,,2.189e-1
614.6,2.529e-1,,2.529e-1
614.65,2.889e-1,,2.889e-1
614.7,3.263e-1,,3.263e-1
614.75,3.644e-1,,3.644e-1
614.8,4.025e-1,,4.025e-1
614.85,4.396e-1,,4.396e-1
614.9,4.748e-1,,4.748e-1
614.95,5.074e-1,,5.074e-1
615,5.362e-1,,5.362e-1
615.05,5.607e-1,,5.607e-1
615.1,5.799e-1,,5.799e-1
615.15,5.934e-1,,5.934e-1
615.2,6.008e-1,,6.008e-1
615.25,6.018e-1,,6.018e-1
615.3,5.964e-1,,5.964e-1
615.35,5.847e-1,,5.847e-1
615.4,5.672e-1,,5.672e-1
615.45,5.443e-1,,5.443e-1
615.5,5.167e-1,,5.167e-1
615.55,4.851e-1,,4.851e-1
615.6,4.506e-1,,4.506e-1
615.65,4.139e-1,,4.139e-1
615.7,3.760e-1,,3.760e-1
615.75,3.378e-1,,3.378e-1
615.8,3.001e-1,,3.001e-1
615.85,2.635e-1,,2.635e-1
615.9,2.288e-1,,2.288e-1
615.95,1.963e-1,,1.963e-1
616,1.665e-1,,1.665e-1
616.05,1.396e-1,,1.396e-1
616.1,1.157e-1,,1.157e-1
616.15,9.469e-2,,9.469e-2
616.2,7.659e-2,,7.659e-2
616.25,6.120e-2,,6.120e-2
616.3,4.831e-2,,4.831e-2
616.35,3.767e-2,,3.767e-2
616.4,2.902e-2,,2.902e-2
616.45,2.207e-2,,2.207e-2
616.5,1.658e-2,,1.658e-2
616.55,1.230e-2,,1.230e-2
616.6,9.016e-3,,9.016e-3
616.65,6.525e-3,,6.525e-3
616.7,4.665e-3,,4.665e-3
616.75,3.298e-3,,3.298e-3
616.8,2.310e-3,,2.310e-3
616.85,1.609e-3,,1.609e-3
616.9,1.126e-3,,1.126e-3
616.95,8.079e-4,,8.079e-4
617,6.184e-4,,6.184e-4
617.05,5.336e-4,,5.336e-4
617.1,5.420e-4,,5.420e-4
617.15,6.428e-4,,6.428e-4
617.2,8.464e-4,,8.464e-4
617.25,1.174e-3,,1.174e-3
617.3,1.658e-3,,1.658e-3
617.35,2.343e-3,,2.343e-3
617.4,3.289e-3,,3.289e-3
617.45,4.568e-3,,4.568e-3
617.5,6.270e-3,,6.270e-3
617.55,8.497e-3,,8.497e-3
617.6,1.137e-2,,1.137e-2
617.65,1.501e-2,,1.501e-2
617.7,1.957e-2,,1.957e-2
617.75,2.519e-2,,2.519e-2
617.8,3.199e-2,,3.199e-2
617.85,4.010e-2,,4.010e-2
617.9,4.961e-2,,4.961e-2
617.95,6.059e-2,,6.059e-2
618,7.303e-2,,7.303e-2
618.05,8.689e-2,,8.689e-2
618.1,1.020e-1,,1.020e-1
618.15,1.183e-1,,1.183e-1
618.2,1.353e-1,,1.353e-1
618.25,1.528e-1,,1.528e-1
618.3,1.703e-1,,1.703e-1
618.35,1.873e-1,,1.873e-1
618.4,2.034e-1,,2.034e-1
618.45,2.179e-1,,2.179e-1
618.5,2.305e-1,,2.305e-1
618.55,2.407e-1,,2.407e-1
618.6,2.481e-1,,2.481e-1
618.65,2.523e-1,,2.523e-1
618.7,2.533e-1,,2.533e-1
618.75,2.511e-1,,2.511e-1
618.8,2.456e-1,,2.456e-1
618.85,2.372e-1,,2.372e-1
618.9,2.262e-1,,2.262e-1
618.95,2.129e-1,,2.129e-1
619,1.980e-1,,1.980e-1
619.05,1.819e-1,,1.819e-1
619.1,1.652e-1,,1.652e-1
619.15,1.484e-1,,1.484e-1
619.2,1.320e-1,,1.320e-1
619.25,1.166e-1,,1.166e-1
619.3,1.026e-1,,1.026e-1
619.35,9.014e-2,,9.014e-2
619.4,7.967e-2,,7.967e-2
619.45,7.132e-2,,7.132e-2
619.5,6.525e-2,,6.525e-2
619.55,6.151e-2,,6.151e-2
619.6,6.011e-2,,6.011e-2
619.65,6.101e-2,,6.101e-2
619.7,6.413e-2,,6.413e-2
619.75,6.931e-2,,6.931e-2
619.8,7.637e-2,,7.637e-2
619.85,8.509e-2,,8.509e-2
619.9,9.517e-2,,9.517e-2
619.95,1.063e-1,,1.063e-1
620,1.182e-1,,1.182e-1
620.05,1.304e-1,,1.304e-1
620.1,1.425e-1,,1.425e-1
620.15,1.543e-1,,1.543e-1
620.2,1.653e-1,,1.653e-1
620.25,1.753e-1,,1.753e-1
620.3,1.841e-1,,1.841e-1
620.35,1.916e-1,,1.916e-1
620.4,1.979e-1,,1.979e-1
620.45,2.031e-1,,2.031e-1
620.5,2.075e-1,,2.075e-1
620.55,2.118e-1,,2.118e-1
620.6,2.165e-1,,2.165e-1
620.65,2.224e-1,,2.224e-1
620.7,2.306e-1,,2.306e-1
620.75,2.418e-1,,2.418e-1
620.8,2.572e-1,,2.572e-1
620.85,2.778e-1,,2.778e-1
620.9,3.045e-1,,3.045e-1
620.95,3.380e-1,,3.380e-1
621,3.790e-1,,3.790e-1
621.05,4.276e-1,,4.276e-1
621.1,4.840e-1,,4.840e-1
621.15,5.477e-1,,5.477e-1
621.2,6.181e-1,,6.181e-1
621.25,6.938e-1,,6.938e-1
621.3,7.735e-1,,7.735e-1
621.35,8.553e-1,,8.553e-1
621.4,9.371e-1,,9.371e-1
621.45,1.017e+0,,1.017e+0
621.5,1.091e+0,,1.091e+0
621.55,1.159e+0,,1.159e+0
621.6,1.217e+0,,1.217e+0
621.65,1.264e+0,,1.264e+0
621.7,1.298e+0,,1.298e+0
621.75,1.317e+0,,1.317e+0
621.8,1.322e+0,,1.322e+0
621.85,1.311e+0,,1.311e+0
621.9,1.286e+0,,1.286e+0
621.95,1.247e+0,,1.247e+0
622,1.195e+0,,1.195e+0
622.05,1.132e+0,,1.132e+0
622.1,1.060e+0,,1.060e+0
622.15,9.811e-1,,9.811e-1
622.2,8.978e-1,,8.978e-1
622.25,8.123e-1,,8.123e-1
622.3,7.264e-1,,7.264e-1
622.35,6.422e-1,,6.422e-1
622.4,5.612e-1,,5.612e-1
622.45,4.848e-1,,4.848e-1
622.5,4.140e-1,,4.140e-1
622.55,3.495e-1,,3.495e-1
622.6,2.916e-1,,2.916e-1
622.65,2.405e-1,,2.405e-1
622.7,1.960e-1,,1.960e-1
622.75,1.579e-1,,1.579e-1
622.8,1.258e-1,,1.258e-1
622.85,9.898e-2,,9.898e-2
622.9,7.698e-2,,7.698e-2
622.95,5.916e-2,,5.916e-2
623,4.493e-2,,4.493e-2
623.05,3.372e-2,,3.372e-2
623.1,2.501e-2,,2.501e-2
623.15,1.832e-2,,1.832e-2
623.2,1.327e-2,,1.327e-2
623.25,9.489e-3,,9.489e-3
623.3,6.705e-3,,6.705e-3
623.35,4.681e-3,,4.681e-3
623.4,3.228e-3,,3.228e-3
623.45,2.199e-3,,2.199e-3
623.5,1.480e-3,,1.480e-3
623.55,9.838e-4,,9.838e-4
623.6,6.459e-4,,6.459e-4
623.65,4.189e-4,,4.189e-4
623.7,2.683e-4,,2.683e-4
623.75,1.698e-4,,1.698e-4
623.8,1.062e-4,,1.062e-4
623.85,6.573e-5,,6.573e-5
623.9,4.043e-5,,4.043e-5
623.95,2.501e-5,,2.501e-5
624,1.605e-5,,1.605e-5
624.05,1.148e-5,,1.148e-5
624.1,1.018e-5,,1.018e-5
624.15,1.178e-5,,1.178e-5
624.2,1.659e-5,,1.659e-5
624.25,2.560e-5,,2.560e-5
624.3,4.068e-5,,4.068e-5
624.35,6.478e-5,,6.478e-5
624.4,1.024e-4,,1.024e-4
624.45,1.600e-4,,1.600e-4
624.5,2.471e-4,,2.471e-4
624.55,3.768e-4,,3.768e-4
624.6,5.674e-4,,5.674e-4
624.65,8.436e-4,,8.436e-4
624.7,1.238e-3,,1.238e-3
624.75,1.795e-3,,1.795e-3
624.8,2.568e-3,,2.568e-3
624.85,3.628e-3,,3.628e-3
624.9,5.061e-3,,5.061e-3
624.95,6.970e-3,,6.970e-3
625,9.478e-3,,9.478e-3
625.05,1.273e-2,,1.273e-2
625.1,1.687e-2,,1.687e-2
625.15,2.208e-2,,2.208e-2
625.2,2.853e-2,,2.853e-2
625.25,3.641e-2,,3.641e-2
625.3,4.587e-2,,4.587e-2
625.35,5.706e-2,,5.706e-2
625.4,7.008e-2,,7.008e-2
625.45,8.500e-2,,8.500e-2
625.5,1.018e-1,,1.018e-1
625.55,1.204e-1,,1.204e-1
625.6,1.407e-1,,1.407e-1
625.65,1.623e-1,,1.623e-1
625.7,1.849e-1,,1.849e-1
625.75,2.082e-1,,2.082e-1
625.8,2.317e-1,,2.317e-1
625.85,2.548e-1,,2.548e-1
625.9,2.771e-1,,2.771e-1
625.95,2.982e-1,,2.982e-1
626,3.176e-1,,3.176e-1
626.05,3.352e-1,,3.352e-1
626.1,3.508e-1,,3.508e-1
626.15,3.647e-1,,3.647e-1
626.2,3.771e-1,,3.771e-1
626.25,3.886e-1,,3.886e-1
626.3,3.999e-1,,3.999e-1
626.35,4.121e-1,,4.121e-1
626.4,4.262e-1,,4.262e-1
626.45,4.432e-1,,4.432e-1
626.5,4.643e-1,,4.643e-1
626.55,4.905e-1,,4.905e-1
626.6,5.227e-1,,5.227e-1
626.65,5.613e-1,,5.613e-1
626.7,6.066e-1,,6.066e-1
626.75,6.583e-1,,6.583e-1
626.8,7.159e-1,,7.159e-1
626.85,7.782e-1,,7.782e-1
626.9,8.436e-1,,8.436e-1
626.95,9.102e-1,,9.102e-1
627,9.759e-1,,9.759e-1
627.05,1.038e+0,,1.038e+0
627.1,1.095e+0,,1.095e+0
627.15,1.143e+0,,1.143e+0
627.2,1.181e+0,,1.181e+0
627.25,1.207e+0,,1.207e+0
627.3,1.219e+0,,1.219e+0
627.35,1.217e+0,,1.217e+0
627.4,1.201e+0,,1.201e+0
627.45,1.171e+0,,1.171e+0
627.5,1.127e+0,,1.127e+0
627.55,1.072e+0,,1.072e+0
627.6,1.006e+0,,1.006e+0
627.65,9.331e-1,,9.331e-1
627.7,8.544e-1,,8.544e-1
627.75,7.726e-1,,7.726e-1
627.8,6.899e-1,,6.899e-1
627.85,6.083e-1,,6.083e-1
627.9,5.295e-1,,5.295e-1
627.95,4.552e-1,,4.552e-1
628,3.864e-1,,3.864e-1
628.05,3.238e-1,,3.238e-1
628.1,2.680e-1,,2.680e-1
628.15,2.190e-1,,2.190e-1
628.2,1.767e-1,,1.767e-1
628.25,1.408e-1,,1.408e-1
628.3,1.109e-1,,1.109e-1
628.35,8.624e-2,,8.624e-2
628.4,6.637e-2,,6.637e-2
628.45,5.061e-2,,5.061e-2
628.5,3.837e-2,,3.837e-2
628.55,2.913e-2,,2.913e-2
628.6,2.242e-2,,2.242e-2
628.65,1.785e-2,,1.785e-2
628.7,1.514e-2,,1.514e-2
628.75,1.410e-2,,1.410e-2
628.8,1.463e-2,,1.463e-2
628.85,1.671e-2,,1.671e-2
628.9,2.040e-2,,2.040e-2
628.95,2.587e-2,,2.587e-2
629,3.332e-2,,3.332e-2
629.05,4.302e-2,,4.302e-2
629.1,5.526e-2,,5.526e-2
629.15,7.037e-2,,7.037e-2
629.2,8.867e-2,,8.867e-2
629.25,1.104e-1,,1.104e-1
629.3,1.359e-1,,1.359e-1
629.35,1.652e-1,,1.652e-1
629.4,1.983e-1,,1.983e-1
629.45,2.351e-1,,2.351e-1
629.5,2.753e-1,,2.753e-1
629.55,3.183e-1,,3.183e-1
629.6,3.635e-1,,3.635e-1
629.65,4.100e-1,,4.100e-1
629.7,4.568e-1,,4.568e-1
629.75,5.027e-1,,5.027e-1
629.8,5.465e-1,,5.465e-1
629.85,5.870e-1,,5.870e-1
629.9,6.230e-1,,6.230e-1
629.95,6.535e-1,,6.535e-1
630,6.778e-1,,6.778e-1
630.05,6.951e-1,,6.951e-1
630.1,7.053e-1,,7.053e-1
630.15,7.084e-1,,7.084e-1
630.2,7.049e-1,,7.049e-1
630.25,6.953e-1,,6.953e-1
630.3,6.808e-1,,6.808e-1
630.35,6.623e-1,,6.623e-1
630.4,6.413e-1,,6.413e-1
630.45,6.191e-1,,6.191e-1
630.5,5.969e-1,,5.969e-1
630.55,5.758e-1,,5.758e-1
630.6,5.569e-1,,5.569e-1
630.65,5.408e-1,,5.408e-1
630.7,5.279e-1,,5.279e-1
630.75,5.182e-1,,5.182e-1
630.8,5.117e-1,,5.117e-1
630.85,5.078e-1,,5.078e-1
630.9,5.058e-1,,5.058e-1
630.95,5.048e-1,,5.048e-1
631,5.040e-1,,5.040e-1
631.05,5.024e-1,,5.024e-1
631.1,4.990e-1,,4.990e-1
631.15,4.932e-1,,4.932e-1
631.2,4.843e-1,,4.843e-1
631.25,4.720e-1,,4.720e-1
631.3,4.560e-1,,4.560e-1
